image_name,bboxs_coords
clip5/frame35.png,"[array([641.93854, 317.47897, 662.066  , 374.83997], dtype=float32), array([654.1578 , 317.69943, 673.46625, 372.4955 ], dtype=float32), array([782.18066, 288.23822, 801.9959 , 342.69464], dtype=float32), array([713.1458 , 308.23492, 735.1547 , 373.1121 ], dtype=float32), array([760.0628 , 291.60156, 787.11035, 371.57858], dtype=float32), array([106.228745, 337.76764 , 124.64811 , 386.48096 ], dtype=float32), array([721.6552 , 309.33685, 746.75867, 374.4915 ], dtype=float32), array([738.51715, 290.43484, 761.6831 , 358.55356], dtype=float32), array([608.6563 , 332.80533, 619.54047, 362.0892 ], dtype=float32)]"
clip5/frame30.png,"[array([142.014  , 341.96042, 157.78217, 385.79514], dtype=float32), array([750.4157 , 299.1134 , 768.20715, 347.11542], dtype=float32), array([712.1789 , 305.9794 , 735.8193 , 373.73184], dtype=float32), array([619.203  , 325.06625, 636.4718 , 373.50504], dtype=float32), array([628.88416, 323.93454, 646.0529 , 371.8497 ], dtype=float32)]"
clip5/frame25.png,"[array([673.3983 , 311.72034, 695.26843, 373.08646], dtype=float32), array([723.11633, 306.40524, 738.7501 , 348.4515 ], dtype=float32), array([171.25269, 342.4699 , 185.92267, 384.36084], dtype=float32)]"
clip5/frame100.png,"[array([220.45052, 344.2446 , 231.84082, 374.0131 ], dtype=float32)]"
clip5/frame118.png,[]
clip5/frame96.png,"[array([231.37123, 345.0235 , 242.73715, 374.5964 ], dtype=float32)]"
clip5/frame89.png,"[array([250.18631, 345.72113, 260.15012, 372.45886], dtype=float32)]"
clip5/frame71.png,[]
clip5/frame54.png,"[array([186.11282, 338.7928 , 197.4909 , 367.96848], dtype=float32), array([807.4017 , 274.03195, 835.9594 , 352.635  ], dtype=float32), array([830.45935, 265.1166 , 853.5937 , 370.85446], dtype=float32), array([214.26945, 345.64856, 224.26018, 373.36215], dtype=float32), array([210.95316, 345.77505, 219.78392, 369.44418], dtype=float32)]"
clip5/frame39.png,"[array([747.1512 , 299.3034 , 773.1129 , 373.06934], dtype=float32), array([677.9571 , 311.6188 , 700.8167 , 373.99802], dtype=float32), array([664.9411 , 314.3862 , 686.69086, 375.22415], dtype=float32), array([762.26086, 306.04282, 787.40375, 373.94598], dtype=float32), array([ 74.570435, 332.68085 ,  93.489075, 383.44287 ], dtype=float32), array([607.35077, 330.668  , 617.45935, 357.9221 ], dtype=float32), array([803.666 , 274.3636, 836.7736, 368.6644], dtype=float32), array([620.40314, 328.2072 , 632.8023 , 361.96115], dtype=float32), array([235.68288, 347.88654, 244.83449, 371.744  ], dtype=float32)]"
clip5/frame53.png,"[array([815.366  , 272.2208 , 851.39215, 377.18967], dtype=float32), array([793.61035, 278.25784, 826.412  , 373.0743 ], dtype=float32), array([190.04907, 340.69574, 201.14853, 368.45975], dtype=float32), array([214.03801, 347.5512 , 222.03113, 368.08746], dtype=float32), array([217.70094, 346.92395, 226.65392, 372.81113], dtype=float32)]"
