image_name,bboxs_coords
clip9/frame35.png,"[array([253.72597, 351.39243, 260.95096, 370.53992], dtype=float32), array([812.4292 , 306.94122, 826.5171 , 344.47882], dtype=float32), array([792.60016, 296.67908, 820.70764, 376.98987], dtype=float32), array([820.55853, 300.66968, 834.6383 , 341.41742], dtype=float32), array([511.8249 , 356.2041 , 517.4249 , 371.56976], dtype=float32), array([715.06915, 335.84705, 723.0452 , 355.80905], dtype=float32), array([805.7707 , 301.83096, 822.67004, 344.5557 ], dtype=float32), array([479.29575, 350.375  , 483.85062, 362.87213], dtype=float32), array([814.74677, 307.5127 , 827.3551 , 342.40353], dtype=float32), array([804.2906 , 313.31058, 817.3323 , 344.4924 ], dtype=float32), array([796.21454, 301.02942, 820.6408 , 364.82263], dtype=float32), array([253.89688, 351.4984 , 261.01947, 370.43512], dtype=float32), array([279.3145 , 353.52332, 284.25073, 367.4139 ], dtype=float32), array([518.97626, 351.4921 , 527.5481 , 373.25378], dtype=float32), array([821.0663 , 300.69482, 833.35736, 336.5521 ], dtype=float32), array([812.157  , 303.93997, 821.50165, 334.16034], dtype=float32), array([233.35133, 351.17444, 239.397  , 368.37714], dtype=float32), array([818.5654 , 310.3601 , 828.78375, 341.46664], dtype=float32), array([815.298  , 300.329  , 840.63885, 353.6906 ], dtype=float32), array([803.0678 , 301.59018, 815.31323, 333.10437], dtype=float32), array([799.40283, 299.66348, 819.8103 , 352.2884 ], dtype=float32), array([572.29614, 340.5723 , 581.0915 , 363.80997], dtype=float32), array([829.88873, 302.4637 , 839.7714 , 328.7392 ], dtype=float32), array([320.02182, 348.2385 , 327.5481 , 369.09573], dtype=float32), array([813.09344, 307.63358, 826.64703, 343.21936], dtype=float32), array([716.26794, 336.45493, 724.1593 , 355.5721 ], dtype=float32), array([275.08963, 355.22943, 280.31042, 370.03253], dtype=float32), array([516.04834, 357.33624, 521.09875, 372.4049 ], dtype=float32), array([806.3957 , 306.41013, 819.19336, 341.498  ], dtype=float32), array([844.3962 , 190.9946 , 853.5937 , 231.49138], dtype=float32), array([511.70535, 356.12164, 517.4891 , 371.5602 ], dtype=float32), array([710.6657 , 303.98703, 728.3179 , 355.542  ], dtype=float32), array([822.787  , 304.66455, 835.00024, 337.3163 ], dtype=float32), array([792.2498 , 295.57376, 821.1426 , 377.0323 ], dtype=float32), array([472.74237, 348.85333, 478.23474, 363.23068], dtype=float32), array([479.19113, 350.11243, 483.9859 , 362.9995 ], dtype=float32), array([828.3504 , 293.7972 , 842.69073, 333.68152], dtype=float32), array([802.56885, 302.57117, 826.7317 , 359.48697], dtype=float32), array([791.7706, 299.1813, 812.5879, 352.4505], dtype=float32), array([794.02454, 311.71893, 803.88873, 337.09506], dtype=float32), array([278.94485, 353.58405, 283.8566 , 367.67578], dtype=float32), array([210.93767, 342.50095, 220.09473, 366.62592], dtype=float32), array([843.6167 , 302.6781 , 853.5937 , 359.47507], dtype=float32), array([518.4356 , 351.619  , 526.6589 , 372.85617], dtype=float32), array([346.1179 , 349.81348, 352.40768, 366.66605], dtype=float32), array([414.57394, 356.31543, 420.19196, 369.5444 ], dtype=float32)]"
clip9/frame30.png,"[array([790.34625, 288.017  , 818.11835, 368.80334], dtype=float32), array([742.009  , 297.00613, 770.77966, 380.2431 ], dtype=float32), array([261.9704 , 349.83224, 268.6576 , 368.04916], dtype=float32), array([239.7564 , 348.09198, 246.4592 , 366.37042], dtype=float32), array([ 25.564745, 318.80005 ,  39.854107, 357.38513 ], dtype=float32), array([ 19.24544 , 314.26865 ,  36.875214, 359.5666  ], dtype=float32), array([742.63696, 297.4347 , 769.85913, 376.90717], dtype=float32), array([824.37164, 304.59045, 839.6032 , 344.13776], dtype=float32), array([262.14532, 349.6911 , 268.77805, 367.97684], dtype=float32), array([790.6422 , 287.78827, 818.31165, 368.75357], dtype=float32), array([240.14264, 348.11392, 246.71443, 366.37753], dtype=float32), array([809.2463 , 309.7228 , 818.45294, 332.6612 ], dtype=float32), array([ 26.02079 , 319.5774  ,  40.217865, 356.95544 ], dtype=float32), array([296.0775 , 354.5048 , 300.28403, 367.07343], dtype=float32), array([695.2069 , 338.94183, 702.79   , 357.31686], dtype=float32), array([282.5153 , 351.17648, 288.4831 , 367.36957], dtype=float32), array([ 17.717695, 316.77762 ,  28.93002 , 352.7109  ], dtype=float32), array([  0.      , 312.58826 ,  10.784815, 359.082   ], dtype=float32), array([823.76807, 304.07196, 841.7263 , 355.32468], dtype=float32), array([244.4023 , 348.39062, 249.49028, 363.09888], dtype=float32), array([ 19.957071, 314.75192 ,  35.379322, 357.5906  ], dtype=float32), array([508.22952, 345.28644, 517.0337 , 366.60693], dtype=float32), array([768.3194, 322.7871, 779.422 , 349.8573], dtype=float32), array([200.49638, 346.48517, 208.5435 , 367.6906 ], dtype=float32), array([223.57297, 347.3328 , 230.98083, 366.20828], dtype=float32), array([764.86523, 309.55005, 780.51984, 349.68933], dtype=float32), array([825.62585, 304.81293, 838.031  , 339.97382], dtype=float32), array([555.27   , 340.08136, 564.70557, 366.96805], dtype=float32), array([478.6141, 349.687 , 482.8833, 361.0479], dtype=float32), array([413.5482 , 355.79852, 423.15448, 383.8836 ], dtype=float32), array([239.10202, 347.99478, 246.36948, 366.71164], dtype=float32), array([779.90106, 303.5855 , 790.60095, 331.86774], dtype=float32), array([  0.      , 313.08215 ,  16.398584, 358.38885 ], dtype=float32), array([543.7023 , 341.70975, 552.7422 , 366.24216], dtype=float32), array([742.35376, 319.4641 , 752.88074, 347.4836 ], dtype=float32), array([400.4415 , 354.46442, 405.6938 , 367.22195], dtype=float32), array([792.12885, 291.0917 , 818.871  , 368.325  ], dtype=float32), array([742.06903, 297.07462, 770.3447 , 379.39716], dtype=float32), array([809.70715, 308.54303, 819.0755 , 332.69492], dtype=float32), array([824.55524, 302.00583, 845.1261 , 362.51816], dtype=float32), array([ 14.682748, 312.8624  ,  37.55693 , 364.67862 ], dtype=float32), array([  6.0584188, 313.39108  ,  23.310436 , 359.71048  ], dtype=float32), array([552.2927 , 339.77036, 560.86804, 365.92334], dtype=float32), array([470.97284, 344.14   , 477.74414, 361.54407], dtype=float32), array([319.3308 , 352.1033 , 324.71896, 366.71564], dtype=float32), array([567.3265 , 347.15643, 574.1324 , 364.03476], dtype=float32), array([  0.      , 312.5385  ,   7.732418, 356.9797  ], dtype=float32), array([ 16.677559, 316.6383  ,  29.162096, 353.96848 ], dtype=float32)]"
clip9/frame25.png,"[array([703.392  , 310.62857, 729.65137, 382.6097 ], dtype=float32), array([745.226  , 300.1665 , 772.43744, 375.48468], dtype=float32), array([270.45435, 347.47272, 278.30206, 368.6217 ], dtype=float32), array([  0.      , 313.10052 ,  11.412201, 360.23105 ], dtype=float32), array([245.72876, 349.98328, 251.177  , 364.67566], dtype=float32), array([788.6157 , 203.76793, 838.4616 , 337.24637], dtype=float32), array([250.91278, 349.69235, 256.0931 , 363.7172 ], dtype=float32), array([703.176  , 309.66977, 729.79694, 382.55692], dtype=float32), array([745.4293 , 300.52084, 772.7633 , 375.42197], dtype=float32), array([270.63715, 347.5213 , 278.52194, 368.54028], dtype=float32), array([846.28723, 298.27658, 853.5937 , 326.65552], dtype=float32), array([806.98474, 274.34607, 832.82007, 337.98065], dtype=float32), array([550.36743, 340.82703, 560.4288 , 367.1791 ], dtype=float32), array([559.4585 , 343.07156, 568.3246 , 364.75595], dtype=float32), array([678.46686, 343.45538, 684.78986, 359.09763], dtype=float32), array([  0.      , 313.27884 ,  12.227754, 364.73816 ], dtype=float32), array([784.6304 , 203.70674, 833.59454, 334.95605], dtype=float32), array([775.0989 , 317.06934, 794.51117, 368.10144], dtype=float32), array([789.8477 , 317.1955 , 798.8046 , 339.45236], dtype=float32), array([535.72034, 345.0502 , 544.5775 , 368.55515], dtype=float32), array([454.86838, 347.02173, 459.6798 , 359.42627], dtype=float32), array([756.93964, 297.7667 , 790.57965, 371.27094], dtype=float32), array([309.6439 , 351.19354, 315.14548, 366.36957], dtype=float32), array([810.4323 , 204.38837, 853.1846 , 317.84445], dtype=float32), array([479.4766 , 351.70895, 484.76025, 364.366  ], dtype=float32), array([245.57571, 349.87625, 251.0695 , 364.59833], dtype=float32), array([845.6064 , 294.8699 , 853.5937 , 338.40118], dtype=float32), array([  0.      , 313.38843 ,  10.301716, 354.8197  ], dtype=float32), array([479.78067, 346.6579 , 485.74472, 360.93634], dtype=float32), array([513.6313 , 346.8121 , 520.65784, 366.01483], dtype=float32), array([189.5354 , 346.0831 , 195.40527, 362.20627], dtype=float32), array([ 81.93917, 338.26434,  89.39368, 360.3671 ], dtype=float32), array([270.19278, 347.41962, 278.00986, 368.561  ], dtype=float32), array([740.34106, 304.60797, 754.1248 , 345.78455], dtype=float32), array([  0.     ,   0.     , 179.88394, 403.28552], dtype=float32), array([340.18234, 354.31766, 347.50247, 372.77872], dtype=float32), array([744.65015, 300.12512, 771.947  , 376.30237], dtype=float32), array([759.2768  ,  14.053653, 767.9723  ,  37.783413], dtype=float32), array([1.0359763e-01, 3.3173026e+02, 1.1799840e+01, 3.5122778e+02],
      dtype=float32), array([560.3621 , 343.79797, 569.44543, 364.79807], dtype=float32)]"
clip9/frame100.png,"[array([233.99608, 345.0733 , 240.62912, 362.5213 ], dtype=float32), array([215.22684, 347.94962, 220.94061, 363.59985], dtype=float32), array([ 62.40284, 324.31296,  73.53786, 356.7843 ], dtype=float32), array([500.41962, 341.8661 , 507.09665, 358.89816], dtype=float32), array([208.87236, 344.31454, 217.59904, 366.9347 ], dtype=float32), array([496.21475, 344.97644, 501.75256, 359.0867 ], dtype=float32), array([207.83699, 340.59235, 217.93738, 367.08575], dtype=float32), array([205.93425, 347.42538, 212.00374, 363.2514 ], dtype=float32), array([214.9681 , 348.00464, 220.8212 , 363.56458], dtype=float32), array([234.01753, 345.08783, 240.73457, 362.68622], dtype=float32), array([210.66084, 347.589  , 219.45299, 363.69678], dtype=float32), array([219.86922, 349.15738, 224.43243, 363.07227], dtype=float32), array([500.19485, 341.77463, 506.90097, 358.832  ], dtype=float32), array([223.0493 , 346.32382, 229.02339, 362.41605], dtype=float32), array([691.4657 , 327.88007, 701.153  , 355.7882 ], dtype=float32), array([ 62.310944, 324.31723 ,  73.6346  , 356.93015 ], dtype=float32), array([207.57307, 340.24863, 216.7326 , 362.31757], dtype=float32), array([232.57   , 345.2294 , 238.1218 , 359.15848], dtype=float32), array([493.8832 , 345.97308, 498.96564, 358.3155 ], dtype=float32), array([397.10202, 352.62534, 401.8215 , 365.96527], dtype=float32), array([464.4739 , 343.0014 , 470.3574 , 361.15677], dtype=float32), array([199.54474, 345.9591 , 207.87463, 366.45148], dtype=float32), array([319.3448 , 341.33832, 326.50662, 361.59808], dtype=float32), array([686.7622 , 324.8351 , 699.67676, 359.51553], dtype=float32), array([206.55707, 346.94574, 212.51898, 363.52078], dtype=float32), array([496.49405, 344.9014 , 502.43835, 359.70438], dtype=float32), array([220.85004, 348.65738, 224.99927, 363.02856], dtype=float32), array([391.25757, 351.6332 , 395.64117, 362.58057], dtype=float32), array([283.78357, 344.88818, 289.9172 , 361.24048], dtype=float32), array([505.25125, 344.3483 , 509.7983 , 356.38394], dtype=float32), array([212.55145, 347.1785 , 219.29756, 363.9814 ], dtype=float32), array([656.2113 , 331.79648, 668.33203, 363.34012], dtype=float32), array([773.89905, 113.39213, 786.75854, 144.39438], dtype=float32), array([308.02887, 349.0866 , 315.44293, 368.3952 ], dtype=float32), array([290.71597, 344.86542, 297.01285, 361.37918], dtype=float32), array([492.33167, 345.39212, 496.96115, 357.4013 ], dtype=float32), array([2.2118567e-01, 0.0000000e+00, 2.7562848e+02, 3.3233749e+02],
      dtype=float32), array([383.61188, 351.1382 , 388.48312, 363.21323], dtype=float32), array([230.01245, 347.2149 , 234.84552, 361.63428], dtype=float32), array([500.81293, 341.93405, 507.4639 , 358.92126], dtype=float32), array([222.65721, 345.60364, 229.22803, 362.5918 ], dtype=float32), array([380.4803 , 347.943  , 385.8664 , 363.57156], dtype=float32)]"
clip9/frame118.png,"[array([507.58423, 346.9916 , 515.1886 , 366.6193 ], dtype=float32), array([186.309  , 344.30435, 196.21483, 368.6434 ], dtype=float32), array([511.21042, 343.90408, 519.0784 , 365.73788], dtype=float32), array([217.29066, 348.57193, 224.58086, 368.8691 ], dtype=float32), array([185.74757, 337.68127, 197.54388, 368.66586], dtype=float32), array([501.4889 , 349.2962 , 506.45322, 363.12094], dtype=float32), array([136.01733, 336.07947, 147.38031, 367.89435], dtype=float32), array([514.347  , 351.2183 , 520.0082 , 365.59555], dtype=float32), array([495.8747 , 350.75397, 500.31854, 361.7123 ], dtype=float32), array([511.04065, 343.9222 , 518.73804, 365.61935], dtype=float32), array([507.53143, 346.98306, 515.0759 , 366.6019 ], dtype=float32), array([488.90622, 351.77158, 493.3352 , 362.55414], dtype=float32), array([186.04309, 340.82242, 197.0127 , 368.64426], dtype=float32), array([174.4766 , 335.68146, 186.25073, 366.4811 ], dtype=float32), array([217.08574, 348.632  , 224.11653, 368.33035], dtype=float32), array([234.63835, 347.53796, 241.96379, 367.00436], dtype=float32), array([512.47284, 347.1219 , 519.28326, 365.70926], dtype=float32), array([180.92897, 342.64352, 190.45215, 367.44025], dtype=float32), array([142.85393, 338.65656, 153.24591, 368.33588], dtype=float32), array([505.54208, 349.82593, 510.60965, 363.74234], dtype=float32), array([136.23059, 336.19196, 146.91568, 367.15216], dtype=float32), array([186.30144, 344.81265, 195.99403, 368.58795], dtype=float32), array([481.47437, 349.2351 , 485.94775, 361.4458 ], dtype=float32), array([564.3544 , 343.75925, 577.0565 , 377.57635], dtype=float32), array([294.46713, 352.74026, 299.5114 , 366.46146], dtype=float32), array([823.5581 , 323.546  , 840.4607 , 369.88004], dtype=float32), array([217.74507, 348.75784, 225.483  , 369.63077], dtype=float32), array([501.26218, 349.28107, 506.34348, 363.0961 ], dtype=float32), array([759.11865, 178.29985, 844.54596, 385.82318], dtype=float32), array([170.91801, 340.13568, 181.30867, 366.31662], dtype=float32), array([393.4294 , 355.35532, 398.13467, 369.17496], dtype=float32), array([141.17007, 341.11685, 150.21559, 367.98764], dtype=float32), array([252.98991, 349.545  , 260.5127 , 369.35446], dtype=float32), array([175.43353, 336.19656, 185.62181, 365.99954], dtype=float32), array([256.08823, 349.1804 , 263.95615, 370.65277], dtype=float32), array([  0.35940883,   0.        , 204.96196   , 353.61462   ],
      dtype=float32), array([180.17982, 344.758  , 187.70676, 367.1465 ], dtype=float32), array([383.50668, 357.09995, 388.51794, 369.82642], dtype=float32), array([495.8176 , 350.80426, 500.2009 , 361.68814], dtype=float32), array([150.0855 , 341.50125, 158.27966, 364.11438], dtype=float32), array([319.2979 , 340.80002, 327.67734, 365.4254 ], dtype=float32)]"
clip9/frame96.png,"[array([817.5097, 288.0273, 847.3231, 366.2712], dtype=float32), array([241.56747, 346.01108, 249.15353, 364.35175], dtype=float32), array([ 80.56395, 326.82538,  89.56599, 352.06097], dtype=float32), array([220.87064, 342.99762, 229.60202, 366.29367], dtype=float32), array([493.3472 , 346.94904, 499.31177, 361.55258], dtype=float32), array([819.27576, 288.2771 , 845.944  , 356.77612], dtype=float32), array([498.26147, 343.85754, 504.78427, 360.8954 ], dtype=float32), array([840.2257 , 299.4639 , 853.5937 , 366.35843], dtype=float32), array([816.22675, 287.62155, 849.1886 , 373.13   ], dtype=float32), array([241.28339, 345.9076 , 248.29169, 362.84427], dtype=float32), array([659.04236, 324.17786, 676.3648 , 363.37912], dtype=float32), array([229.06151, 343.02158, 236.7936 , 363.55692], dtype=float32), array([799.4271 , 265.09094, 829.14417, 359.4986 ], dtype=float32), array([488.8392 , 347.1521 , 493.26028, 358.53244], dtype=float32), array([659.41736, 332.14883, 671.67   , 363.14905], dtype=float32), array([222.8102 , 344.57297, 230.5909 , 364.99838], dtype=float32), array([670.7925 , 331.70825, 676.2807 , 347.19513], dtype=float32), array([497.61407, 344.0056 , 504.29825, 361.03647], dtype=float32), array([511.1455 , 346.57977, 516.64844, 360.6645 ], dtype=float32), array([463.57922, 344.14545, 469.69464, 362.0504 ], dtype=float32), array([396.00024, 353.4096 , 401.18723, 367.40802], dtype=float32), array([842.24426, 300.0426 , 853.5937 , 366.25793], dtype=float32), array([656.7351 , 317.66165, 678.03864, 363.04095], dtype=float32), array([ 80.47326 , 326.80746 ,  89.684166, 352.47882 ], dtype=float32), array([484.294  , 348.26236, 492.42563, 357.65994], dtype=float32), array([241.4681 , 346.01154, 249.25401, 364.6164 ], dtype=float32), array([482.69403, 348.47348, 486.83725, 359.04016], dtype=float32), array([830.91675, 293.97632, 853.3172 , 366.5541 ], dtype=float32), array([756.6984, 289.1251, 781.567 , 362.0337], dtype=float32), array([289.2791 , 347.9308 , 296.51178, 368.3519 ], dtype=float32), array([256.87363, 349.69296, 261.98224, 362.325  ], dtype=float32), array([493.1665 , 347.0435 , 499.32413, 361.64615], dtype=float32), array([697.86597,   0.     , 853.5937 , 384.47867], dtype=float32), array([227.92014, 343.93295, 235.12767, 363.88864], dtype=float32), array([225.42172, 345.5389 , 231.92693, 364.21613], dtype=float32), array([266.5483 , 313.01593, 283.6032 , 359.20706], dtype=float32), array([818.13824, 287.88065, 846.79095, 362.70004], dtype=float32), array([487.95642, 346.5258 , 492.94305, 358.52588], dtype=float32), array([666.2715 , 331.98483, 677.4541 , 362.33325], dtype=float32), array([797.71063,  74.15671, 853.5937 , 375.45477], dtype=float32), array([804.8904 , 291.6491 , 828.44293, 358.37143], dtype=float32), array([220.87859, 342.87735, 229.52342, 366.05856], dtype=float32), array([659.9873, 330.4576, 673.6008, 363.219 ], dtype=float32)]"
clip9/frame89.png,"[array([737.61365, 292.75583, 765.5226 , 368.46588], dtype=float32), array([106.9213 , 330.91   , 117.44046, 358.83606], dtype=float32), array([ 68.467926, 321.79977 ,  80.58806 , 356.35406 ], dtype=float32), array([718.24115, 297.9008 , 746.2183 , 378.30673], dtype=float32), array([239.88573, 342.5549 , 247.96141, 363.6115 ], dtype=float32), array([463.39838, 342.4312 , 469.51797, 360.64447], dtype=float32), array([735.6008 , 296.80795, 761.953  , 368.10785], dtype=float32), array([107.140274, 331.0687  , 117.70005 , 358.84253 ], dtype=float32), array([255.80542, 346.5852 , 262.04233, 362.53455], dtype=float32), array([715.988  , 285.1148 , 747.50287, 377.1051 ], dtype=float32), array([784.93604, 287.64426, 810.818  , 356.31537], dtype=float32), array([240.56895, 343.62064, 248.50526, 363.84964], dtype=float32), array([302.68533, 347.35602, 307.56726, 361.20355], dtype=float32), array([632.4469 , 337.48398, 641.51917, 362.60727], dtype=float32), array([ 68.29569, 321.69986,  80.55942, 356.3976 ], dtype=float32), array([737.9973 , 292.47458, 765.9843 , 368.47546], dtype=float32), array([773.38715, 294.28912, 805.7466 , 371.01385], dtype=float32), array([462.75668, 342.82068, 469.17188, 360.78522], dtype=float32), array([ 99.927155, 332.3697  , 108.151955, 354.91763 ], dtype=float32), array([237.67136, 342.90796, 245.20963, 363.0526 ], dtype=float32), array([710.44257,   0.     , 853.5937 , 381.89493], dtype=float32), array([246.83244, 345.20868, 253.6537 , 362.88574], dtype=float32), array([784.48914, 288.13022, 816.54126, 361.71298], dtype=float32), array([640.0739 , 335.95737, 646.47723, 353.4223 ], dtype=float32), array([2.8540131e-01, 0.0000000e+00, 2.6800677e+02, 3.2609433e+02],
      dtype=float32), array([717.4741 , 294.64862, 746.49475, 377.41205], dtype=float32), array([501.93298, 344.1255 , 505.71548, 356.1686 ], dtype=float32), array([795.8383 , 303.73642, 822.78406, 361.58435], dtype=float32), array([242.45654, 344.8308 , 249.52797, 363.63065], dtype=float32), array([262.0865 , 345.3843 , 268.5666 , 361.47452], dtype=float32), array([144.80147, 325.49066, 157.7617 , 361.44415], dtype=float32), array([490.84644, 346.02942, 497.1478 , 362.8916 ], dtype=float32), array([636.77893, 334.33548, 644.4682 , 359.2456 ], dtype=float32), array([1.2599944e-01, 0.0000000e+00, 1.1921175e+02, 4.6010980e+02],
      dtype=float32), array([563.33026, 326.8182 , 573.592  , 353.24054], dtype=float32), array([481.9142 , 347.57428, 486.14017, 357.36584], dtype=float32), array([293.19342, 346.7486 , 298.4925 , 362.32928], dtype=float32), array([495.63843, 343.4155 , 500.85992, 357.46277], dtype=float32), array([460.70203, 343.2919 , 466.90244, 359.79272], dtype=float32), array([380.85135, 345.74997, 386.76245, 362.73404], dtype=float32)]"
clip9/frame71.png,"[array([737.5147 , 296.97382, 766.7632 , 383.29816], dtype=float32), array([199.53343, 296.68845, 225.16534, 368.55136], dtype=float32), array([281.69717, 349.93674, 287.4439 , 364.4903 ], dtype=float32), array([275.4815 , 350.41434, 281.89786, 366.28238], dtype=float32), array([594.8207 , 333.50827, 610.87384, 378.66187], dtype=float32), array([489.04263, 348.998  , 494.2425 , 363.38272], dtype=float32), array([737.1055 , 297.0016 , 766.4251 , 383.06775], dtype=float32), array([276.07852, 349.89502, 282.7685 , 366.02072], dtype=float32), array([483.32327, 349.65808, 489.00482, 364.61868], dtype=float32), array([199.99648, 296.63297, 225.34203, 368.60165], dtype=float32), array([281.39322, 349.97165, 287.3035 , 364.37698], dtype=float32), array([595.3148, 333.5583, 612.4166, 378.7949], dtype=float32), array([697.3628 ,   0.     , 853.5937 , 390.89038], dtype=float32), array([275.204  , 350.38574, 281.81995, 366.53815], dtype=float32), array([320.316  , 354.3481 , 326.27753, 369.0944 ], dtype=float32), array([153.22823, 313.9221 , 167.72675, 353.66284], dtype=float32), array([489.1795 , 348.99753, 494.27658, 363.48526], dtype=float32), array([459.03717, 345.91168, 463.9112 , 358.86838], dtype=float32), array([  2.4611304,   0.       , 165.57283  , 406.28452  ], dtype=float32), array([595.4393 , 335.79892, 607.2379 , 369.76498], dtype=float32), array([  0.     ,   0.     , 305.89935, 351.79193], dtype=float32), array([145.18927, 302.55682, 158.12143, 337.52966], dtype=float32), array([274.1632 , 344.3484 , 281.9518 , 364.85535], dtype=float32), array([744.01904 ,   0.      , 779.14197 ,  91.467415], dtype=float32), array([156.92409, 315.4271 , 167.13548, 341.68442], dtype=float32), array([608.73157, 345.57153, 617.1487 , 368.21234], dtype=float32)]"
clip9/frame54.png,"[array([610.1944 , 325.59875, 628.8404 , 374.6728 ], dtype=float32), array([114.28222, 331.98157, 125.49962, 361.0387 ], dtype=float32), array([558.24005, 339.66895, 567.59296, 363.586  ], dtype=float32), array([149.28322, 337.51126, 159.23369, 364.96375], dtype=float32), array([214.38388, 344.75098, 222.43153, 366.75082], dtype=float32), array([618.1559 , 331.69644, 630.12445, 367.16254], dtype=float32), array([203.89322, 344.18945, 211.08704, 362.20834], dtype=float32), array([242.50406, 340.91696, 251.6816 , 365.5684 ], dtype=float32), array([610.51654, 325.6659 , 628.4028 , 374.10126], dtype=float32), array([606.9407 , 332.97693, 619.4978 , 369.3936 ], dtype=float32), array([147.28456, 338.03485, 157.0868 , 365.61328], dtype=float32), array([114.67073, 332.01218, 125.38002, 360.94724], dtype=float32), array([245.73007, 343.97238, 253.24237, 364.56854], dtype=float32), array([595.6537 , 327.6335 , 611.07184, 370.75674], dtype=float32), array([301.9295 , 336.6585 , 311.15155, 361.82697], dtype=float32), array([214.21822, 345.54706, 221.90736, 366.5219 ], dtype=float32), array([209.63878, 339.007  , 217.58507, 361.0746 ], dtype=float32), array([617.30927, 330.66547, 629.23376, 367.23035], dtype=float32), array([557.7794 , 338.9581 , 567.6227 , 363.58716], dtype=float32), array([150.35416, 337.60446, 159.48984, 363.28018], dtype=float32), array([204.43951, 344.04944, 212.56096, 361.80573], dtype=float32), array([241.92148, 340.64096, 252.49176, 367.67917], dtype=float32), array([815.8288 , 291.09113, 832.2632 , 341.92618], dtype=float32), array([605.8282 , 332.42606, 619.8582 , 369.821  ], dtype=float32), array([392.85785, 353.38458, 397.12106, 364.95547], dtype=float32), array([549.68494, 340.61862, 557.6847 , 362.4148 ], dtype=float32), array([619.4837 , 331.3265 , 629.75397, 364.16608], dtype=float32), array([203.61316, 344.23718, 210.57837, 362.47287], dtype=float32), array([214.6728 , 343.91815, 222.91058, 366.85004], dtype=float32), array([818.7808 , 309.60907, 829.9611 , 341.62415], dtype=float32), array([595.256  , 330.85556, 609.2955 , 371.1334 ], dtype=float32), array([483.499  , 347.22723, 488.59894, 360.03842], dtype=float32), array([396.68225, 356.20334, 401.27872, 367.5865 ], dtype=float32), array([148.09377, 337.6141 , 158.26138, 365.44327], dtype=float32), array([545.01746, 341.23413, 552.0614 , 361.60855], dtype=float32), array([115.11302, 332.7992 , 125.50108, 360.90863], dtype=float32), array([280.41855, 333.35928, 293.51865, 369.06708], dtype=float32), array([301.51093, 336.85016, 311.40695, 363.87732], dtype=float32), array([610.1881 , 325.61325, 628.19977, 373.81662], dtype=float32), array([385.64987, 345.1898 , 392.7029 , 364.29785], dtype=float32), array([811.73846, 187.65132, 853.5937 , 330.7004 ], dtype=float32), array([622.9274 , 337.59732, 632.226  , 363.41705], dtype=float32), array([209.07977, 339.65762, 216.82098, 361.24484], dtype=float32)]"
clip9/frame39.png,"[array([296.4186 , 349.0173 , 304.79306, 370.7742 ], dtype=float32), array([247.85413, 353.28214, 255.0021 , 371.9113 ], dtype=float32), array([580.09265, 345.47177, 588.74194, 367.7732 ], dtype=float32), array([479.63727, 351.84338, 484.34677, 363.7846 ], dtype=float32), array([562.7955 , 337.50403, 575.64233, 373.88754], dtype=float32), array([275.68564, 355.7596 , 280.4966 , 368.51483], dtype=float32), array([455.4708 , 348.36523, 460.65903, 362.5436 ], dtype=float32), array([259.35562, 354.0905 , 265.10056, 369.65137], dtype=float32), array([319.22763, 351.62927, 326.8775 , 372.69006], dtype=float32), array([247.16827, 352.39832, 255.00175, 371.9811 ], dtype=float32), array([269.5535 , 354.93094, 275.71466, 372.06903], dtype=float32), array([244.66791, 340.14938, 256.49402, 371.7587 ], dtype=float32), array([296.70953, 349.62625, 304.78067, 370.84286], dtype=float32), array([579.83386, 344.43365, 588.3866 , 367.5746 ], dtype=float32), array([270.21182, 364.13287, 275.12598, 373.22903], dtype=float32), array([479.15985, 351.54346, 483.99304, 363.9532 ], dtype=float32), array([570.1821 , 342.91724, 580.2273 , 370.234  ], dtype=float32), array([522.27057, 353.23175, 530.1937 , 374.1262 ], dtype=float32)]"
