image_name,bboxs_coords
clip15/frame35.png,"[array([180.63187, 341.31253, 194.14973, 375.65234], dtype=float32), array([783.1532 , 285.85834, 813.27795, 362.48654], dtype=float32), array([588.18604, 330.68826, 598.88904, 359.72018], dtype=float32), array([ 32.22428, 309.33588,  54.90818, 376.95535], dtype=float32), array([197.26344, 342.16544, 209.51723, 374.8294 ], dtype=float32), array([218.36824, 346.4192 , 230.41397, 376.59372], dtype=float32), array([539.9769 , 340.67206, 548.5642 , 362.71286], dtype=float32), array([ 50.878742, 321.42737 ,  68.52851 , 368.72116 ], dtype=float32)]"
clip15/frame30.png,"[array([182.21779, 342.23636, 195.20702, 376.00015], dtype=float32), array([199.49857, 342.85278, 211.27641, 375.09512], dtype=float32), array([588.6928 , 330.6648 , 599.8098 , 359.73398], dtype=float32), array([777.3234 , 286.3297 , 803.8221 , 359.20715], dtype=float32), array([ 48.90828, 322.7083 ,  65.86388, 368.4689 ], dtype=float32), array([ 31.836367, 308.61584 ,  54.539364, 376.29138 ], dtype=float32), array([538.90076, 342.13025, 547.2396 , 362.97943], dtype=float32), array([220.16106, 346.6051 , 231.9246 , 378.18134], dtype=float32)]"
clip15/frame25.png,"[array([ 46.315918, 321.7621  ,  64.344894, 368.13297 ], dtype=float32), array([183.83913, 341.91852, 196.48459, 375.5662 ], dtype=float32), array([ 29.1296 , 308.54498,  52.33009, 376.98434], dtype=float32), array([201.45496, 342.65134, 213.18054, 374.76254], dtype=float32), array([771.87463, 288.09952, 798.3819 , 362.90292], dtype=float32), array([590.3237, 330.3985, 601.3248, 359.7773], dtype=float32), array([221.40807, 346.40143, 232.66356, 375.82144], dtype=float32), array([537.8947 , 342.6652 , 546.5232 , 362.96918], dtype=float32)]"
clip15/frame100.png,"[array([185.67596, 340.56036, 198.50275, 375.00998], dtype=float32), array([166.40549, 339.60397, 179.95142, 374.9899 ], dtype=float32), array([ 30.267368, 308.2949  ,  52.807827, 377.38995 ], dtype=float32), array([ 82.38408, 329.96854,  96.76979, 368.50015], dtype=float32), array([207.32726, 344.19012, 219.60292, 378.85492], dtype=float32)]"
clip15/frame118.png,"[array([185.4663 , 340.8026 , 198.29008, 375.07715], dtype=float32), array([166.44342, 339.56998, 179.6994 , 374.3041 ], dtype=float32), array([ 30.287273, 308.2812  ,  52.731544, 376.96823 ], dtype=float32), array([206.70564, 345.15543, 218.6315 , 379.0854 ], dtype=float32), array([ 89.82032, 332.46365, 103.02493, 368.69223], dtype=float32)]"
clip15/frame96.png,"[array([185.76598, 340.63168, 198.46254, 374.9441 ], dtype=float32), array([166.30685, 339.62964, 179.48102, 374.85712], dtype=float32), array([ 81.61345, 328.4698 ,  96.05009, 368.76648], dtype=float32), array([ 30.381119, 308.45218 ,  52.81678 , 377.35248 ], dtype=float32), array([551.68054, 339.8459 , 560.24396, 361.75262], dtype=float32), array([207.46301, 343.82217, 219.74255, 378.86392], dtype=float32)]"
clip15/frame89.png,"[array([185.93076, 340.81235, 198.67186, 374.77246], dtype=float32), array([166.1513 , 339.62677, 179.05878, 374.66196], dtype=float32), array([ 30.251392, 308.4027  ,  52.59497 , 377.008   ], dtype=float32), array([ 79.37421, 328.5482 ,  93.20433, 368.4044 ], dtype=float32), array([549.58185, 339.25458, 558.6645 , 361.9482 ], dtype=float32), array([207.5005 , 342.5464 , 220.07812, 378.89752], dtype=float32)]"
clip15/frame71.png,"[array([ 70.881966, 326.54987 ,  86.07506 , 368.17313 ], dtype=float32), array([187.57484, 340.96725, 200.07214, 374.7799 ], dtype=float32), array([ 30.639673, 308.77603 ,  52.982685, 377.0466  ], dtype=float32), array([168.15651, 339.95535, 181.05884, 374.71878], dtype=float32), array([546.39417, 339.56424, 555.0639 , 361.87997], dtype=float32), array([832.9892 , 268.8606 , 853.517  , 351.21204], dtype=float32), array([209.03586, 345.021  , 221.1042 , 379.0631 ], dtype=float32)]"
clip15/frame54.png,"[array([ 32.73279 , 309.3957  ,  55.482567, 377.58698 ], dtype=float32), array([190.5751 , 341.5262 , 202.94934, 374.852  ], dtype=float32), array([805.1411, 276.6874, 835.0222, 359.9999], dtype=float32), array([174.41254, 342.4971 , 186.79033, 375.47028], dtype=float32), array([ 63.49171, 324.4515 ,  80.01529, 368.00943], dtype=float32), array([584.46576, 330.99588, 595.1033 , 359.3656 ], dtype=float32), array([212.72124, 345.1523 , 225.04794, 378.01147], dtype=float32)]"
clip15/frame39.png,"[array([787.3437 , 282.8064 , 817.0409 , 361.37094], dtype=float32), array([ 32.604073, 308.88654 ,  55.073666, 377.49707 ], dtype=float32), array([179.5174 , 341.42905, 192.4495 , 375.5737 ], dtype=float32), array([194.99199, 342.1613 , 207.88765, 374.74344], dtype=float32), array([587.2639 , 331.527  , 597.68524, 359.72287], dtype=float32), array([217.7012 , 345.84995, 229.87259, 378.10968], dtype=float32), array([ 54.219383, 323.2597  ,  70.732994, 368.35767 ], dtype=float32), array([540.8165 , 340.56085, 549.62494, 362.67877], dtype=float32), array([556.1022 , 337.83835, 566.3088 , 365.0775 ], dtype=float32)]"
