image_name,bboxs_coords
clip14/frame35.png,"[array([357.99738, 336.13132, 388.3341 , 401.17062], dtype=float32), array([259.50818, 335.3831 , 280.72736, 392.30804], dtype=float32), array([309.0185 , 336.18216, 330.89667, 393.04276], dtype=float32), array([584.67395, 329.7054 , 597.0429 , 361.68008], dtype=float32), array([559.0704 , 338.43832, 567.5561 , 360.18384], dtype=float32)]"
clip14/frame30.png,"[array([265.42175, 336.6086 , 285.23428, 390.12543], dtype=float32), array([312.5598 , 339.50766, 333.08524, 391.54562], dtype=float32), array([358.98477, 339.95163, 380.2503 , 397.4129 ], dtype=float32), array([579.6785 , 331.25937, 591.6012 , 361.96536], dtype=float32), array([557.1913 , 339.46866, 564.843  , 359.64218], dtype=float32), array([432.85022, 344.56723, 451.80576, 388.19696], dtype=float32)]"
clip14/frame25.png,"[array([269.93265, 342.40353, 291.07697, 389.111  ], dtype=float32), array([355.17093, 340.67188, 376.12915, 394.57068], dtype=float32), array([315.09137, 340.76093, 334.42804, 390.30203], dtype=float32), array([553.78064, 339.4303 , 561.49786, 359.88766], dtype=float32), array([439.01465, 345.07568, 455.78677, 385.8203 ], dtype=float32), array([182.32326, 338.301  , 195.5798 , 374.75858], dtype=float32)]"
clip14/frame100.png,"[array([230.89066, 312.86108, 287.28766, 453.08084], dtype=float32), array([487.85004, 307.88867, 546.61475, 454.35617], dtype=float32), array([596.0116 , 304.188  , 662.9551 , 453.67667], dtype=float32), array([385.3607 , 300.46854, 446.5871 , 466.91476], dtype=float32), array([782.9549 , 277.63962, 809.5922 , 352.6763 ], dtype=float32), array([540.75165, 340.48648, 548.2061 , 359.97183], dtype=float32), array([558.8998 , 339.52274, 570.20746, 368.75995], dtype=float32), array([ 42.962307, 317.1482  ,  61.835915, 369.0836  ], dtype=float32)]"
clip14/frame118.png,"[array([272.46545, 311.26096, 337.6215 , 456.84106], dtype=float32), array([168.88675, 331.36066, 204.97638, 418.47354], dtype=float32), array([544.23236, 343.32288, 558.0818 , 373.8647 ], dtype=float32), array([583.6035 , 303.81497, 643.3039 , 452.39655], dtype=float32), array([471.17612, 291.0543 , 547.0046 , 467.40726], dtype=float32), array([723.19916, 279.262  , 775.73645, 421.69705], dtype=float32), array([770.4378 , 282.1967 , 796.7016 , 355.44064], dtype=float32)]"
clip14/frame96.png,"[array([369.40414, 301.95767, 423.8119 , 456.3241 ], dtype=float32), array([474.11935, 313.02246, 525.10724, 453.8372 ], dtype=float32), array([785.63245, 277.6997 , 812.5275 , 352.24222], dtype=float32), array([227.31789, 311.56787, 273.68658, 443.87164], dtype=float32), array([571.4744 , 301.66568, 634.02814, 454.2752 ], dtype=float32), array([ 46.264076, 317.76715 ,  63.969166, 367.1217  ], dtype=float32)]"
clip14/frame89.png,"[array([261.21915, 335.12683, 297.66925, 419.52383], dtype=float32), array([439.25107, 317.75122, 499.00723, 454.1977 ], dtype=float32), array([521.2182 , 310.91174, 578.9279 , 452.57272], dtype=float32), array([338.4855 , 310.4579 , 405.17996, 455.71967], dtype=float32), array([216.13417, 317.29483, 267.57828, 438.96265], dtype=float32), array([297.06995, 347.66318, 305.4131 , 369.8491 ], dtype=float32), array([618.7625 , 321.1309 , 634.38367, 362.55374], dtype=float32), array([566.4852 , 338.24377, 578.1446 , 365.2072 ], dtype=float32)]"
clip14/frame71.png,"[array([421.12778, 322.2414 , 477.51935, 447.60977], dtype=float32), array([213.91772, 323.24417, 249.78989, 416.18076], dtype=float32), array([388.50928, 324.4587 , 428.0486 , 430.84827], dtype=float32), array([306.32254, 319.6959 , 358.18002, 436.1952 ], dtype=float32), array([569.5745 , 336.97266, 578.57007, 360.24393], dtype=float32)]"
clip14/frame54.png,"[array([300.98923, 325.65567, 337.1222 , 414.02423], dtype=float32), array([229.79036, 329.69183, 262.47192, 407.15784], dtype=float32), array([376.93796, 333.32153, 416.17715, 422.9049 ], dtype=float32), array([363.92282, 334.2582 , 393.6189 , 414.78284], dtype=float32)]"
clip14/frame39.png,"[array([361.51453, 337.94626, 391.19592, 404.0363 ], dtype=float32), array([416.9861 , 338.13126, 436.73776, 390.73987], dtype=float32), array([355.83508, 337.0245 , 379.86023, 399.669  ], dtype=float32), array([253.14006, 333.96268, 276.61493, 394.7289 ], dtype=float32), array([306.07306, 339.6077 , 329.32407, 397.59616], dtype=float32)]"
clip14/frame53.png,"[array([301.41803, 325.8145 , 332.44495, 409.97583], dtype=float32), array([362.94946, 335.71252, 391.85272, 409.0573 ], dtype=float32), array([233.53958, 329.45285, 263.84048, 405.28992], dtype=float32), array([374.55157, 329.7592 , 415.62906, 421.3669 ], dtype=float32)]"
clip14/frame142.png,"[array([114.44553, 327.34537, 148.74939, 411.42038], dtype=float32), array([364.39905, 302.78806, 433.6396 , 473.5024 ], dtype=float32), array([614.4496 , 275.3022 , 676.85504, 450.141  ], dtype=float32), array([470.10938, 347.50006, 484.09186, 381.76773], dtype=float32), array([721.8294 , 278.3409 , 775.79333, 426.2066 ], dtype=float32), array([611.90894, 326.53986, 626.46765, 364.00067], dtype=float32), array([169.74133, 335.4232 , 182.29999, 367.73993], dtype=float32), array([538.5731 , 344.61984, 545.25867, 361.9143 ], dtype=float32), array([751.9733 , 293.73203, 775.78687, 356.8293 ], dtype=float32)]"
clip14/frame119.png,"[array([274.1984 , 311.3869 , 338.56522, 456.61584], dtype=float32), array([166.81042, 330.64624, 200.35916, 417.24866], dtype=float32), array([589.43243, 302.5925 , 648.99756, 451.63297], dtype=float32), array([732.06085, 280.334  , 780.3158 , 418.18347], dtype=float32), array([475.8911 , 292.53085, 554.17334, 470.67038], dtype=float32), array([543.2588 , 343.09546, 558.0978 , 374.72296], dtype=float32), array([149.63383, 328.2236 , 173.0696 , 388.33707], dtype=float32)]"
clip14/frame87.png,"[array([505.96323, 312.15582, 569.6748 , 453.5143 ], dtype=float32), array([433.29422, 317.07602, 491.74292, 453.27457], dtype=float32), array([337.23856, 308.97296, 401.3666 , 455.39084], dtype=float32), array([267.6704 , 336.6589 , 307.15515, 418.92218], dtype=float32), array([215.70898, 318.0642 , 267.73605, 437.14886], dtype=float32), array([566.2774 , 336.0967 , 578.55383, 365.79147], dtype=float32), array([618.75543, 321.34097, 633.9158 , 362.30814], dtype=float32)]"
clip14/frame144.png,"[array([111.994835, 321.92172 , 146.46135 , 409.95596 ], dtype=float32), array([733.6717 , 280.05682, 786.63806, 423.35623], dtype=float32), array([374.1917 , 303.43005, 442.96503, 467.61465], dtype=float32), array([522.85406, 346.4193 , 534.1422 , 376.92273], dtype=float32), array([472.91138, 351.9414 , 485.8991 , 382.16925], dtype=float32), array([169.30817, 335.48297, 183.03032, 368.1246 ], dtype=float32), array([611.0465 , 326.40387, 624.70764, 363.99646], dtype=float32), array([624.82104, 270.75656, 692.3867 , 468.9254 ], dtype=float32), array([538.4454 , 344.63803, 545.12805, 361.95288], dtype=float32), array([185.42786, 328.64984, 209.69246, 395.64136], dtype=float32)]"
clip14/frame18.png,"[array([354.40143, 342.5372 , 373.83826, 389.76727], dtype=float32), array([280.71063, 340.51703, 298.46002, 385.91965], dtype=float32), array([449.3765 , 344.13068, 464.10385, 382.29016], dtype=float32), array([550.24646, 340.42642, 557.74023, 359.3707 ], dtype=float32), array([319.2305 , 341.81824, 336.29504, 387.04465], dtype=float32), array([199.59836, 342.46378, 211.04059, 373.3329 ], dtype=float32)]"
clip14/frame64.png,"[array([302.06778, 320.41016, 340.3142 , 425.6515 ], dtype=float32), array([222.50923, 324.5104 , 255.25146, 410.9681 ], dtype=float32), array([405.44223, 324.85358, 451.42847, 438.44315], dtype=float32), array([370.21237, 329.876  , 410.08685, 421.1847 ], dtype=float32), array([ 89.60214, 325.87567, 106.01487, 372.6387 ], dtype=float32), array([ 83.674255, 323.98416 , 100.12501 , 371.7348  ], dtype=float32)]"
clip14/frame56.png,"[array([298.85114, 326.38983, 337.21063, 413.6243 ], dtype=float32), array([382.70755, 329.43448, 420.99466, 424.48474], dtype=float32), array([226.42172, 330.3845 , 260.4792 , 407.4101 ], dtype=float32), array([362.8408 , 331.83072, 397.0354 , 420.5966 ], dtype=float32)]"
clip14/frame99.png,"[array([485.68088, 309.3096 , 539.7711 , 453.57657], dtype=float32), array([228.74153, 312.02887, 283.34015, 453.89215], dtype=float32), array([589.17194, 302.76303, 657.81537, 455.95612], dtype=float32), array([382.53326, 301.27472, 442.21945, 464.58865], dtype=float32), array([783.0949 , 277.13113, 809.50555, 353.47913], dtype=float32), array([ 44.224854, 317.13474 ,  62.20484 , 366.88235 ], dtype=float32), array([540.7735 , 340.5075 , 548.1087 , 359.96225], dtype=float32)]"
clip14/frame76.png,"[array([395.26447, 324.5804 , 445.1528 , 439.01633], dtype=float32), array([308.7926 , 315.81003, 364.24435, 443.3734 ], dtype=float32), array([450.23914, 316.09897, 497.27356, 452.46686], dtype=float32), array([787.71643, 287.25974, 811.7297 , 350.76288], dtype=float32), array([569.98267, 336.0361 , 580.4896 , 363.81348], dtype=float32), array([212.81941, 318.8704 , 251.9912 , 423.61346], dtype=float32), array([ 68.67595, 322.1626 ,  86.42322, 371.47485], dtype=float32), array([540.27747, 341.27896, 547.0968 , 359.64404], dtype=float32), array([616.4736 , 323.03574, 631.4983 , 362.36777], dtype=float32)]"
clip14/frame62.png,"[array([300.85526, 322.17514, 337.8816 , 420.8686 ], dtype=float32), array([367.17813, 329.9016 , 408.06284, 420.4281 ], dtype=float32), array([400.40762, 324.56305, 438.75717, 429.17032], dtype=float32), array([222.98378, 324.4273 , 256.78284, 411.2401 ], dtype=float32), array([ 93.02585, 326.55353, 110.36762, 373.46188], dtype=float32), array([ 87.53057 , 325.03134 , 104.278046, 372.09308 ], dtype=float32)]"
clip14/frame7.png,"[array([351.1145 , 343.87708, 369.34814, 383.75784], dtype=float32), array([291.12677, 343.8247 , 305.4477 , 380.6569 ], dtype=float32), array([324.71912, 343.5972 , 340.67795, 380.71478], dtype=float32), array([459.21686, 341.38687, 471.24805, 376.92993], dtype=float32)]"
clip14/frame108.png,"[array([249.63156, 308.8671 , 301.81082, 455.03046], dtype=float32), array([528.09955, 305.931  , 584.93274, 452.3224 ], dtype=float32), array([779.7316 , 282.89514, 806.90955, 353.45264], dtype=float32), array([420.4646 , 300.51523, 483.64423, 457.6288 ], dtype=float32), array([659.58704, 295.6041 , 708.27057, 429.71793], dtype=float32), array([ 38.261044, 316.67145 ,  57.643715, 370.5908  ], dtype=float32), array([197.64372, 325.71722, 230.37158, 420.2589 ], dtype=float32), array([619.5344 , 325.00845, 633.7275 , 362.9061 ], dtype=float32), array([137.50586, 327.57797, 158.88957, 382.2646 ], dtype=float32)]"
clip14/frame24.png,"[array([271.31235, 340.9657 , 292.63202, 388.7734 ], dtype=float32), array([316.18597, 341.78494, 335.73727, 390.58282], dtype=float32), array([353.8628 , 340.86444, 376.10898, 394.313  ], dtype=float32), array([440.9087 , 344.93646, 456.43176, 384.6852 ], dtype=float32), array([381.23428, 349.36255, 389.6084 , 372.94077], dtype=float32), array([553.4011 , 339.46564, 561.0798 , 359.78195], dtype=float32)]"
clip14/frame88.png,"[array([435.70413, 317.30856, 495.02567, 454.61627], dtype=float32), array([514.0139 , 310.5337 , 574.1197 , 453.66306], dtype=float32), array([263.96893, 336.0426 , 302.53336, 420.10913], dtype=float32), array([337.6586 , 310.62918, 402.80844, 455.04727], dtype=float32), array([217.63904, 317.42776, 267.6275 , 437.78046], dtype=float32), array([565.9348 , 337.79272, 578.06024, 365.85648], dtype=float32), array([618.50085, 320.93213, 633.85315, 362.4255 ], dtype=float32), array([786.2632 , 278.9629 , 813.91077, 350.3601 ], dtype=float32)]"
clip14/frame82.png,"[array([416.80286, 319.7994 , 462.5987 , 447.50528], dtype=float32), array([476.6282 , 312.45703, 540.16364, 454.34692], dtype=float32), array([214.91803, 317.44284, 259.7693 , 430.07797], dtype=float32), array([286.13614, 327.27472, 319.18674, 417.26572], dtype=float32), array([326.34824, 309.94275, 375.7578 , 452.26392], dtype=float32), array([617.75525, 324.98987, 632.6774 , 362.65396], dtype=float32), array([540.58496, 341.36514, 547.68207, 359.90216], dtype=float32), array([568.81866, 336.44107, 579.0334 , 365.0997 ], dtype=float32), array([ 59.544266, 320.85565 ,  77.00681 , 368.55396 ], dtype=float32)]"
clip14/frame117.png,"[array([170.70868, 331.87146, 209.0198 , 419.7617 ], dtype=float32), array([272.13934, 312.25525, 336.8646 , 456.74216], dtype=float32), array([577.88   , 303.14322, 638.89465, 453.1034 ], dtype=float32), array([544.9321 , 342.91675, 558.36865, 373.5824 ], dtype=float32), array([467.52994, 290.07608, 539.11786, 466.9559 ], dtype=float32), array([713.3942 , 282.44098, 769.1657 , 421.64203], dtype=float32), array([147.15094, 328.47208, 169.76375, 385.93353], dtype=float32), array([771.8732 , 285.769  , 797.6975 , 355.17166], dtype=float32), array([ 35.990086, 316.71344 ,  52.742195, 360.0681  ], dtype=float32)]"
clip14/frame67.png,"[array([409.86053, 325.0302 , 467.35754, 443.44937], dtype=float32), array([380.1386 , 327.784  , 416.63312, 424.45767], dtype=float32), array([218.94711, 323.91843, 252.20047, 413.04688], dtype=float32), array([304.1963 , 318.97205, 347.2757 , 429.80167], dtype=float32), array([338.93106, 335.08368, 366.8614 , 410.36954], dtype=float32), array([ 84.009766, 324.6073  , 100.36269 , 370.8459  ], dtype=float32)]"
clip14/frame150.png,"[array([609.0912 , 327.6537 , 623.0006 , 363.82394], dtype=float32), array([101.64641, 321.91296, 134.40828, 408.813  ], dtype=float32), array([655.1112 , 263.80737, 730.07104, 464.03384], dtype=float32), array([516.33356, 347.95532, 530.52716, 377.5226 ], dtype=float32), array([758.16187, 263.30185, 816.3418 , 424.6712 ], dtype=float32), array([404.81775, 305.14243, 468.45343, 475.7217 ], dtype=float32), array([481.20068, 345.23734, 492.6047 , 378.83817], dtype=float32), array([194.99525, 328.82718, 221.44167, 399.9607 ], dtype=float32)]"
clip14/frame81.png,"[array([412.02682, 321.5261 , 459.9284 , 446.72153], dtype=float32), array([474.22345, 317.12814, 532.4476 , 453.66263], dtype=float32), array([324.65564, 311.37717, 372.42673, 450.38553], dtype=float32), array([213.93605, 316.80713, 257.20926, 430.26172], dtype=float32), array([288.55212, 329.79575, 320.28113, 417.49005], dtype=float32), array([568.687  , 336.81577, 578.76953, 364.8494 ], dtype=float32), array([540.37115, 340.97748, 547.3535 , 359.9627 ], dtype=float32), array([ 61.24306 , 321.26306 ,  78.140236, 368.45044 ], dtype=float32)]"
clip14/frame95.png,"[array([467.3899, 315.5812, 519.2766, 453.2757], dtype=float32), array([225.76599, 311.8223 , 271.77228, 441.40036], dtype=float32), array([786.08765, 277.7849 , 813.97577, 352.16745], dtype=float32), array([565.8351 , 301.50937, 623.40594, 452.79758], dtype=float32), array([364.1328 , 300.67435, 420.95117, 456.09402], dtype=float32), array([ 46.689594, 318.419   ,  64.87422 , 368.3667  ], dtype=float32), array([561.78577, 335.74298, 574.70764, 369.57706], dtype=float32)]"
clip14/frame52.png,"[array([301.22574, 325.80548, 331.52768, 409.27777], dtype=float32), array([360.88425, 335.7645 , 389.0554 , 407.80176], dtype=float32), array([235.4287 , 330.4124 , 264.66388, 403.91495], dtype=float32), array([374.2018 , 329.40533, 413.38568, 419.30017], dtype=float32)]"
clip14/frame74.png,"[array([436.5139 , 318.49197, 487.48795, 452.8313 ], dtype=float32), array([305.2423 , 318.07358, 360.66446, 438.50174], dtype=float32), array([391.8858 , 325.23907, 438.76465, 437.0183 ], dtype=float32), array([783.2716 , 279.94156, 809.77185, 351.1184 ], dtype=float32), array([214.12532, 321.58347, 250.9495 , 415.1073 ], dtype=float32)]"
clip14/frame133.png,"[array([132.00745, 327.7286 , 166.23584, 413.79486], dtype=float32), array([556.54974, 280.41467, 626.34106, 452.98877], dtype=float32), array([802.1788 , 263.08456, 853.5001 , 416.18884], dtype=float32), array([533.03235, 345.2402 , 545.2731 , 375.75192], dtype=float32), array([328.20026, 308.6434 , 391.10345, 456.81195], dtype=float32), array([676.8309 , 289.93738, 725.8847 , 425.01202], dtype=float32), array([758.42236, 288.5858 , 782.90204, 356.45193], dtype=float32), array([168.22687, 328.84818, 192.25835, 388.54626], dtype=float32)]"
clip14/frame73.png,"[array([428.78943, 319.6513 , 484.266  , 449.6057 ], dtype=float32), array([390.4012 , 324.2318 , 434.9749 , 434.82962], dtype=float32), array([305.90433, 318.31253, 362.16916, 438.2636 ], dtype=float32), array([783.9221 , 285.28302, 808.18396, 350.71918], dtype=float32), array([215.19368, 322.3209 , 248.94273, 411.30807], dtype=float32), array([568.8618 , 335.62268, 580.16626, 363.57758], dtype=float32)]"
clip14/frame153.png,"[array([514.2844 , 346.1401 , 527.0986 , 377.56665], dtype=float32), array([608.464  , 327.7075 , 622.42377, 363.9019 ], dtype=float32), array([772.36426, 260.1008 , 829.3333 , 421.28058], dtype=float32), array([742.339  , 290.3083 , 766.93243, 358.44418], dtype=float32), array([ 97.168945, 323.87878 , 126.93178 , 407.643   ], dtype=float32), array([671.3272 , 268.19135, 749.0113 , 466.58044], dtype=float32), array([417.40704, 303.05527, 484.89093, 476.5247 ], dtype=float32), array([537.2909 , 345.33615, 543.76294, 361.87247], dtype=float32), array([168.87473, 335.3848 , 181.77466, 366.64383], dtype=float32)]"
clip14/frame132.png,"[array([551.94855, 280.68533, 620.29175, 453.3805 ], dtype=float32), array([797.67914, 270.30255, 852.5615 , 416.8113 ], dtype=float32), array([132.38039, 327.7456 , 169.74683, 414.4203 ], dtype=float32), array([668.3308 , 291.49567, 719.3028 , 426.4813 ], dtype=float32), array([325.31076, 308.74606, 385.6486 , 456.59515], dtype=float32), array([759.4881 , 287.74786, 783.4887 , 356.72638], dtype=float32), array([534.0338 , 345.74606, 545.7923 , 375.3308 ], dtype=float32), array([166.63113, 328.50388, 190.90053, 392.40482], dtype=float32)]"
clip14/frame8.png,"[array([351.3643 , 343.86627, 369.2403 , 383.88733], dtype=float32), array([289.47217, 343.9025 , 304.0533 , 381.61197], dtype=float32), array([323.5225 , 344.47495, 338.07077, 381.05142], dtype=float32)]"
clip14/frame11.png,"[array([321.66837, 343.84586, 339.09766, 383.60764], dtype=float32), array([657.6974, 314.3469, 674.5695, 358.4952], dtype=float32), array([353.45767, 343.3414 , 368.93768, 385.8612 ], dtype=float32), array([321.05084, 348.84143, 327.66388, 366.43088], dtype=float32), array([287.13815, 343.07098, 301.76587, 382.42532], dtype=float32)]"
clip14/frame112.png,"[array([555.70184, 303.09976, 610.1305 , 451.78952], dtype=float32), array([260.82236, 309.3946 , 316.90134, 455.51877], dtype=float32), array([443.0549 , 294.07797, 508.64883, 467.72186], dtype=float32), array([181.16612, 327.8008 , 220.38185, 421.382  ], dtype=float32), array([141.15251, 327.71475, 162.97147, 385.59396], dtype=float32), array([680.70807, 290.77893, 735.2363 , 428.07312], dtype=float32), array([ 36.920628, 316.77582 ,  56.176247, 370.51447 ], dtype=float32), array([777.70404, 285.79172, 801.97845, 353.20673], dtype=float32), array([296.71808, 345.29504, 308.00485, 376.9383 ], dtype=float32)]"
clip14/frame83.png,"[array([421.6051 , 318.68378, 467.1511 , 448.62314], dtype=float32), array([215.96082, 317.23322, 264.11676, 432.02707], dtype=float32), array([482.76486, 315.81927, 545.2477 , 455.8515 ], dtype=float32), array([327.3956 , 309.15076, 378.9225 , 453.24744], dtype=float32), array([277.57117, 331.0281 , 315.06293, 418.21927], dtype=float32), array([618.3948 , 324.9221 , 632.8572 , 362.55966], dtype=float32), array([540.41187, 340.77682, 547.6855 , 359.89297], dtype=float32), array([568.08636, 336.1221 , 578.72144, 364.69962], dtype=float32), array([ 57.10504, 320.039  ,  75.6994 , 369.323  ], dtype=float32), array([788.59827, 285.47073, 812.57043, 351.36884], dtype=float32)]"
