image_name,bboxs_coords
clip9/frame35.png,[]
clip9/frame30.png,"[array([790.34625, 288.017  , 818.11835, 368.80334], dtype=float32), array([742.009  , 297.00613, 770.77966, 380.2431 ], dtype=float32), array([261.9704 , 349.83224, 268.6576 , 368.04916], dtype=float32)]"
clip9/frame25.png,"[array([703.392  , 310.62857, 729.65137, 382.6097 ], dtype=float32), array([745.226  , 300.1665 , 772.43744, 375.48468], dtype=float32)]"
clip9/frame100.png,[]
clip9/frame118.png,"[array([507.58423, 346.9916 , 515.1886 , 366.6193 ], dtype=float32)]"
clip9/frame96.png,[]
clip9/frame89.png,"[array([737.61365, 292.75583, 765.5226 , 368.46588], dtype=float32), array([106.9213 , 330.91   , 117.44046, 358.83606], dtype=float32)]"
clip9/frame71.png,"[array([737.5147 , 296.97382, 766.7632 , 383.29816], dtype=float32)]"
clip9/frame54.png,"[array([610.1944 , 325.59875, 628.8404 , 374.6728 ], dtype=float32)]"
clip9/frame39.png,[]
clip9/frame53.png,"[array([605.4126 , 327.0965 , 622.89996, 370.18448], dtype=float32)]"
clip9/frame142.png,"[array([532.3757 , 339.66095, 543.1986 , 366.94086], dtype=float32)]"
clip9/frame119.png,[]
clip9/frame87.png,"[array([114.4457 , 332.02237, 124.494  , 358.92966], dtype=float32)]"
clip9/frame144.png,"[array([535.1814 , 340.44968, 546.28125, 368.91357], dtype=float32)]"
clip9/frame18.png,"[array([661.8443 , 319.5916 , 683.7849 , 380.75214], dtype=float32), array([ 26.862093, 318.34427 ,  40.498005, 355.56924 ], dtype=float32), array([700.08325, 319.10342, 720.433  , 375.59976], dtype=float32), array([717.3891 , 308.7014 , 740.3898 , 373.68283], dtype=float32)]"
clip9/frame64.png,"[array([669.84814, 317.0843 , 697.16693, 383.746  ], dtype=float32)]"
clip9/frame56.png,"[array([620.8261 , 323.30725, 640.43243, 375.19812], dtype=float32)]"
clip9/frame99.png,[]
clip9/frame76.png,"[array([801.50604, 274.76248, 836.92377, 376.62918], dtype=float32)]"
clip9/frame62.png,"[array([656.12274, 320.7094 , 682.6164 , 383.48373], dtype=float32)]"
clip9/frame7.png,"[array([616.8149 , 328.2769 , 635.2855 , 377.89633], dtype=float32), array([803.8491 , 276.25992, 837.1894 , 362.556  ], dtype=float32), array([644.8551 , 325.3576 , 663.08057, 374.77737], dtype=float32), array([738.5776 , 300.43735, 764.8184 , 369.84277], dtype=float32), array([770.74634, 298.91583, 796.8883 , 367.1665 ], dtype=float32)]"
clip9/frame108.png,"[array([215.0556 , 344.31445, 223.1715 , 366.73114], dtype=float32)]"
clip9/frame24.png,"[array([696.7205 , 312.19824, 722.777  , 382.54587], dtype=float32), array([738.1484, 303.2504, 764.8468, 375.6223], dtype=float32)]"
clip9/frame88.png,"[array([110.75583 , 331.59988 , 121.123184, 358.80054 ], dtype=float32)]"
clip9/frame82.png,"[array([106.842415, 326.38785 , 120.28544 , 361.92392 ], dtype=float32)]"
clip9/frame117.png,"[array([506.82938, 346.7113 , 514.46124, 365.97504], dtype=float32), array([189.62592, 343.90897, 199.23346, 368.86835], dtype=float32)]"
clip9/frame67.png,"[array([694.68604, 311.40256, 722.24225, 384.6512 ], dtype=float32)]"
clip9/frame150.png,[]
clip9/frame81.png,[]
clip9/frame95.png,"[array([802.3134 , 291.40588, 837.65906, 373.14444], dtype=float32)]"
clip9/frame52.png,"[array([601.87195, 328.60626, 619.54974, 375.83853], dtype=float32)]"
clip9/frame74.png,"[array([772.8554 , 284.89392, 806.98694, 380.36075], dtype=float32)]"
clip9/frame133.png,"[array([521.6028 , 343.62463, 530.91736, 367.8047 ], dtype=float32), array([131.89113, 335.44724, 143.60422, 365.26984], dtype=float32)]"
clip9/frame73.png,"[array([760.6389 , 289.09213, 793.9119 , 381.4935 ], dtype=float32)]"
clip9/frame132.png,"[array([520.5379 , 344.89008, 529.55023, 367.94025], dtype=float32), array([135.53555, 336.5552 , 147.31071, 366.044  ], dtype=float32)]"
clip9/frame8.png,"[array([620.4379 , 328.80972, 639.00195, 377.96783], dtype=float32), array([648.7965 , 324.235  , 667.4916 , 374.73703], dtype=float32), array([745.8937 , 297.35806, 772.8643 , 370.80396], dtype=float32), array([769.9633 , 296.44696, 792.849  , 360.853  ], dtype=float32), array([780.5637 , 296.9192 , 806.1995 , 365.99506], dtype=float32), array([815.67163, 272.10678, 847.88043, 360.66425], dtype=float32)]"
clip9/frame11.png,"[array([772.2148 , 288.73013, 801.6617 , 368.51398], dtype=float32), array([630.66766, 324.64325, 650.33215, 378.51483], dtype=float32), array([660.53186, 317.67813, 681.928  , 374.9062 ], dtype=float32)]"
clip9/frame112.png,"[array([506.3005 , 341.97498, 514.4489 , 363.07718], dtype=float32), array([203.71683, 344.84537, 212.58879, 366.91193], dtype=float32)]"
