image_name,bboxs_coords
clip20/frame35.png,"[array([604.11304, 322.52225, 622.2994 , 372.1649 ], dtype=float32)]"
clip20/frame30.png,"[array([602.70557, 323.7539 , 621.1384 , 372.91583], dtype=float32), array([619.99854, 309.44135, 647.41223, 385.41565], dtype=float32)]"
clip20/frame25.png,"[array([614.71246, 313.28818, 641.39276, 384.26764], dtype=float32)]"
clip20/frame100.png,"[array([719.52356, 274.00876, 765.19653, 400.04163], dtype=float32)]"
clip20/frame118.png,"[array([750.9033 , 255.90805, 802.9193 , 409.66107], dtype=float32), array([790.56537, 265.73184, 835.5585 , 385.21823], dtype=float32)]"
clip20/frame96.png,"[array([712.1582 , 275.3872 , 758.33575, 399.42194], dtype=float32)]"
clip20/frame89.png,"[array([701.55615, 278.87265, 743.7285 , 399.0982 ], dtype=float32)]"
clip20/frame71.png,"[array([675.9858 , 293.18933, 716.00073, 391.7151 ], dtype=float32), array([601.3677 , 322.40576, 620.9782 , 370.21936], dtype=float32)]"
clip20/frame54.png,"[array([650.81366, 300.96307, 680.2693 , 380.5996 ], dtype=float32)]"
clip20/frame39.png,"[array([631.70844, 309.84003, 657.98224, 375.51367], dtype=float32), array([604.5244 , 318.56064, 624.69305, 371.9899 ], dtype=float32)]"
clip20/frame53.png,"[array([648.1481 , 301.30298, 680.29944, 390.4059 ], dtype=float32)]"
clip20/frame142.png,"[array([743.5068 , 273.15128, 784.61285, 387.73737], dtype=float32), array([431.89716, 346.62997, 444.02646, 375.34805], dtype=float32), array([820.2373 , 223.37158, 853.5937 , 406.83865], dtype=float32)]"
clip20/frame119.png,"[array([754.7341 , 254.58653, 805.28894, 409.75964], dtype=float32), array([788.23083, 270.90494, 831.0069 , 385.0893 ], dtype=float32), array([745.1899, 310.2174, 753.7804, 333.1226], dtype=float32)]"
clip20/frame87.png,"[array([698.6754 , 280.96942, 740.3961 , 399.0157 ], dtype=float32)]"
clip20/frame144.png,"[array([740.71356, 275.41693, 783.04004, 387.51508], dtype=float32), array([541.69507, 273.54797, 647.93274, 473.50775], dtype=float32)]"
clip20/frame18.png,"[array([607.25964, 313.0814 , 634.0571 , 386.6975 ], dtype=float32)]"
clip20/frame64.png,"[array([662.9458 , 297.9478 , 699.0718 , 392.43832], dtype=float32), array([602.07776, 318.07773, 625.2812 , 377.513  ], dtype=float32)]"
clip20/frame56.png,"[array([653.78955, 301.12192, 683.3565 , 376.7751 ], dtype=float32), array([604.9653 , 318.28815, 626.7833 , 371.83667], dtype=float32)]"
clip20/frame99.png,"[array([717.82404, 275.18735, 764.07935, 399.65683], dtype=float32)]"
clip20/frame76.png,"[array([683.60144, 284.48358, 722.42804, 391.837  ], dtype=float32)]"
clip20/frame62.png,"[array([659.91833, 297.51328, 695.1336 , 390.8903 ], dtype=float32), array([620.4365 , 340.64676, 627.56805, 357.3271 ], dtype=float32)]"
clip20/frame7.png,"[array([596.79865, 320.01093, 619.14166, 377.47433], dtype=float32), array([654.1157 , 328.19763, 662.36743, 350.3687 ], dtype=float32)]"
clip20/frame108.png,"[array([731.3367 , 263.49356, 780.01416, 404.65836], dtype=float32), array([807.9553 , 247.5263 , 853.38916, 387.92892], dtype=float32)]"
clip20/frame24.png,"[array([613.0143, 313.3175, 639.0529, 381.0341], dtype=float32)]"
clip20/frame88.png,"[array([700.4608 , 279.59546, 742.1607 , 398.97665], dtype=float32)]"
clip20/frame82.png,"[array([691.77527, 284.50412, 732.04614, 394.47186], dtype=float32)]"
clip20/frame117.png,"[array([749.47626, 257.17206, 801.4217 , 409.89984], dtype=float32), array([793.59766, 268.18774, 837.2364 , 385.9343 ], dtype=float32)]"
clip20/frame67.png,"[array([669.5832, 297.1328, 710.2072, 391.5365], dtype=float32), array([603.73834, 319.5693 , 624.07166, 370.02728], dtype=float32)]"
clip20/frame81.png,"[array([690.5665 , 283.85577, 730.75165, 394.60077], dtype=float32)]"
clip20/frame95.png,"[array([710.30725, 275.18137, 753.48846, 399.48822], dtype=float32)]"
clip20/frame52.png,"[array([648.54626, 301.3919 , 678.1408 , 383.69482], dtype=float32)]"
clip20/frame74.png,"[array([679.16736, 286.98407, 719.3582 , 391.4879 ], dtype=float32)]"
clip20/frame133.png,"[array([790.351  , 234.24678, 849.6089 , 408.04916], dtype=float32)]"
clip20/frame73.png,"[array([679.0606 , 288.36404, 718.12366, 391.94473], dtype=float32)]"
clip20/frame132.png,"[array([789.00604, 237.25278, 844.6242 , 400.01013], dtype=float32), array([705.62665, 233.89522, 795.20435, 421.91235], dtype=float32)]"
clip20/frame8.png,"[array([597.5706 , 318.8623 , 622.6472 , 385.34744], dtype=float32)]"
clip20/frame11.png,"[array([600.5057 , 318.97162, 625.2953 , 386.0347 ], dtype=float32)]"
clip20/frame112.png,"[array([740.14276, 263.6107 , 790.47546, 404.02872], dtype=float32), array([801.79736, 266.44952, 844.51025, 387.32584], dtype=float32)]"
clip20/frame83.png,"[array([692.937  , 284.45123, 733.42267, 395.80075], dtype=float32)]"
clip20/frame36.png,"[array([603.52185, 321.40945, 622.9353 , 372.3646 ], dtype=float32), array([627.47546, 309.97736, 652.98914, 375.2009 ], dtype=float32)]"
clip20/frame50.png,"[array([646.75146, 302.68597, 673.51117, 373.45578], dtype=float32)]"
clip20/frame91.png,"[array([704.22943, 276.98468, 746.59625, 399.39383], dtype=float32)]"
clip20/frame68.png,"[array([671.6501 , 298.00354, 711.7294 , 391.08875], dtype=float32)]"
clip20/frame92.png,"[array([706.1387 , 275.91992, 747.4074 , 398.846  ], dtype=float32)]"
clip20/frame21.png,"[array([611.15485, 312.63657, 637.6333 , 385.30542], dtype=float32)]"
clip20/frame49.png,"[array([643.47394, 302.17593, 673.71497, 386.04184], dtype=float32)]"
clip20/frame34.png,"[array([604.53253, 324.8446 , 621.8851 , 372.121  ], dtype=float32), array([625.0563 , 310.01715, 650.0011 , 373.27692], dtype=float32)]"
clip20/frame29.png,"[array([618.96094, 310.42773, 644.368  , 375.98383], dtype=float32), array([603.31586, 322.8566 , 621.4009 , 373.03665], dtype=float32)]"
clip20/frame137.png,"[array([805.9875 , 227.80428, 853.5937 , 408.07663], dtype=float32), array([752.1625 , 272.48328, 793.8698 , 385.9215 ], dtype=float32)]"
clip20/frame121.png,"[array([759.9972 , 249.30423, 811.8119 , 409.65573], dtype=float32)]"
clip20/frame38.png,"[array([629.647  , 309.64505, 658.1921 , 382.2644 ], dtype=float32), array([605.5708 , 321.58008, 623.62683, 372.1814 ], dtype=float32)]"
clip20/frame84.png,"[array([693.6611 , 283.82806, 734.8271 , 396.8829 ], dtype=float32)]"
clip20/frame3.png,"[array([592.0382, 319.2208, 615.3013, 384.8405], dtype=float32), array([653.9642 , 328.4952 , 662.37354, 351.11444], dtype=float32)]"
clip20/frame23.png,"[array([612.6834 , 312.7021 , 639.2687 , 384.89984], dtype=float32)]"
clip20/frame6.png,"[array([595.52844, 319.38144, 618.8432 , 380.8762 ], dtype=float32), array([653.76917, 328.5275 , 662.1753 , 350.44922], dtype=float32)]"
clip20/frame122.png,"[array([761.4858 , 250.97507, 815.4973 , 408.744  ], dtype=float32)]"
clip20/frame110.png,"[array([734.79865, 263.17358, 784.5158 , 403.07303], dtype=float32), array([805.004  , 251.37209, 849.6861 , 387.05197], dtype=float32)]"
clip20/frame145.png,"[array([739.359  , 278.91986, 779.6866 , 387.58682], dtype=float32), array([430.06302, 346.78543, 441.5243 , 375.23148], dtype=float32)]"
clip20/frame143.png,"[array([741.5787, 276.8102, 782.406 , 387.8774], dtype=float32)]"
clip20/frame111.png,"[array([737.8608 , 262.84747, 787.3009 , 402.69553], dtype=float32), array([804.2406 , 267.53128, 845.6438 , 387.32013], dtype=float32), array([453.38144, 346.238  , 463.4209 , 373.03738], dtype=float32)]"
clip20/frame27.png,"[array([616.74506, 311.64792, 643.89526, 381.2571 ], dtype=float32)]"
clip20/frame4.png,"[array([592.7751 , 319.04813, 616.43976, 384.44482], dtype=float32), array([653.72327, 328.51242, 661.93475, 350.29333], dtype=float32)]"
clip20/frame75.png,"[array([682.4027 , 285.69382, 721.63837, 392.25168], dtype=float32)]"
clip20/frame55.png,"[array([651.8241 , 300.79828, 682.07684, 382.6863 ], dtype=float32), array([605.30066, 317.76654, 626.8628 , 371.93646], dtype=float32)]"
clip20/frame77.png,"[array([684.53094, 284.0764 , 724.0167 , 391.81668], dtype=float32)]"
clip20/frame102.png,"[array([721.40515, 271.3624 , 766.9268 , 400.23312], dtype=float32), array([814.7083 , 251.17474, 853.5937 , 388.05664], dtype=float32)]"
clip20/frame43.png,"[array([604.33344, 318.75214, 624.6647 , 372.1297 ], dtype=float32), array([637.4552 , 305.08456, 664.41785, 374.51993], dtype=float32)]"
clip20/frame125.png,"[array([771.96436, 248.56445, 823.22626, 396.18613], dtype=float32), array([788.63855, 196.18573, 853.5937 , 419.0563 ], dtype=float32)]"
clip20/frame98.png,"[array([716.30536, 275.41418, 763.2411 , 399.60294], dtype=float32)]"
clip20/frame19.png,"[array([608.4776 , 313.12735, 635.4016 , 386.8403 ], dtype=float32)]"
clip20/frame90.png,"[array([702.4663 , 277.47812, 745.2416 , 399.27673], dtype=float32)]"
clip20/frame79.png,"[array([686.39056, 283.8147 , 726.38354, 393.88217], dtype=float32)]"
clip20/frame136.png,"[array([752.36285, 271.92264, 796.32477, 379.96878], dtype=float32), array([803.9438 , 229.03946, 853.5937 , 407.61542], dtype=float32), array([435.1142 , 345.10596, 446.28888, 375.88907], dtype=float32)]"
