image_name,bboxs_coords
clip12/frame35.png,"[array([162.06233, 330.52753, 177.87947, 374.22076], dtype=float32), array([191.89262, 339.21832, 205.43102, 375.54156], dtype=float32)]"
clip12/frame30.png,"[array([194.34714, 338.99814, 207.96529, 375.34915], dtype=float32), array([166.52731, 330.1609 , 180.82573, 369.31723], dtype=float32)]"
clip12/frame25.png,[]
clip12/frame100.png,"[array([161.99106, 335.35486, 177.38052, 375.27313], dtype=float32)]"
clip12/frame118.png,"[array([108.327484, 317.40753 , 127.06812 , 370.76828 ], dtype=float32), array([152.62694, 334.74316, 168.35782, 374.16306], dtype=float32)]"
clip12/frame96.png,"[array([163.50024, 335.8057 , 179.20642, 375.2866 ], dtype=float32)]"
clip12/frame89.png,"[array([130.73102, 324.7023 , 148.75897, 372.76395], dtype=float32), array([168.74135, 341.466  , 182.17635, 375.11942], dtype=float32)]"
clip12/frame71.png,"[array([140.37802, 325.48822, 159.77562, 373.29797], dtype=float32), array([174.77777, 333.41495, 190.94304, 375.64102], dtype=float32)]"
clip12/frame54.png,"[array([152.7678 , 328.1468 , 169.95102, 373.6672 ], dtype=float32), array([183.52406, 338.77042, 197.26453, 375.5813 ], dtype=float32)]"
clip12/frame39.png,"[array([160.45744, 328.99377, 176.62157, 374.01672], dtype=float32), array([189.35432, 342.2336 , 203.54332, 375.89395], dtype=float32)]"
clip12/frame53.png,"[array([153.36984, 328.72867, 170.26135, 373.821  ], dtype=float32), array([184.33524, 337.8352 , 198.20473, 375.56998], dtype=float32)]"
clip12/frame142.png,"[array([ 90.608574, 313.3465  , 111.09858 , 369.33582 ], dtype=float32), array([139.30396, 330.1084 , 155.27614, 373.67096], dtype=float32)]"
clip12/frame119.png,"[array([107.33669, 316.91254, 126.37823, 370.84592], dtype=float32), array([152.5707 , 335.74246, 168.12967, 374.151  ], dtype=float32)]"
clip12/frame87.png,"[array([131.28195, 324.64215, 149.07176, 372.9544 ], dtype=float32), array([170.37636, 341.72888, 183.40877, 375.06793], dtype=float32)]"
clip12/frame144.png,"[array([ 88.77887 , 314.09872 , 109.681496, 369.39316 ], dtype=float32), array([137.77989, 329.81555, 153.35994, 373.45554], dtype=float32)]"
clip12/frame18.png,[]
clip12/frame64.png,"[array([146.77281, 325.907  , 164.08739, 373.25116], dtype=float32), array([180.5691 , 337.35202, 195.33167, 375.6421 ], dtype=float32)]"
