image_name,bboxs_coords
clip19/frame35.png,"[array([600.1876 , 322.21725, 618.9722 , 372.9461 ], dtype=float32), array([292.4847, 338.5526, 305.072 , 373.5301], dtype=float32)]"
clip19/frame30.png,"[array([594.50037, 322.84552, 612.43146, 372.30533], dtype=float32)]"
clip19/frame25.png,"[array([588.2009 , 324.19543, 605.1948 , 372.21683], dtype=float32)]"
clip19/frame100.png,"[array([749.1266 , 287.75052, 785.4769 , 379.37958], dtype=float32)]"
clip19/frame118.png,"[array([620.25867, 305.84772, 653.3581 , 395.72708], dtype=float32), array([592.3939 , 319.26068, 616.76746, 385.46222], dtype=float32)]"
clip19/frame96.png,"[array([736.2027 , 295.05292, 770.578  , 377.3666 ], dtype=float32)]"
clip19/frame89.png,"[array([715.2363 , 291.6618 , 747.61066, 377.0452 ], dtype=float32), array([196.074  , 326.9805 , 216.77113, 383.10382], dtype=float32)]"
clip19/frame71.png,"[array([670.7854 , 311.53845, 693.82465, 373.10916], dtype=float32), array([237.56883, 332.0427 , 256.059  , 380.64987], dtype=float32)]"
clip19/frame54.png,[]
clip19/frame39.png,"[array([288.74902, 339.97964, 301.52353, 376.28683], dtype=float32)]"
clip19/frame53.png,"[array([269.62094, 337.1296 , 285.3459 , 380.70334], dtype=float32)]"
clip19/frame142.png,"[array([302.83548, 330.4233 , 322.7635 , 388.8426 ], dtype=float32), array([689.08484, 290.7798 , 726.3762 , 392.1358 ], dtype=float32), array([716.6407 , 289.11627, 754.3173 , 389.8173 ], dtype=float32), array([725.376  , 260.03986, 774.18286, 402.97678], dtype=float32), array([520.15857, 335.57288, 533.3981 , 369.9714 ], dtype=float32)]"
clip19/frame119.png,"[array([623.459  , 305.6101 , 656.66895, 394.83447], dtype=float32), array([595.9369 , 319.55484, 620.1726 , 384.00677], dtype=float32)]"
clip19/frame87.png,"[array([711.6197 , 297.6289 , 738.6496 , 375.68408], dtype=float32)]"
clip19/frame144.png,"[array([299.6832 , 329.54227, 319.9261 , 388.8233 ], dtype=float32), array([520.7584 , 333.88965, 535.2729 , 371.4799 ], dtype=float32), array([703.2324 , 288.16895, 738.0791 , 386.7194 ], dtype=float32)]"
clip19/frame18.png,"[array([581.37506, 331.46988, 598.6541 , 376.66232], dtype=float32)]"
clip19/frame64.png,"[array([252.50223, 342.3589 , 269.14948, 388.02606], dtype=float32)]"
clip19/frame56.png,"[array([528.8998 , 334.63928, 541.6927 , 368.63565], dtype=float32), array([264.45554, 336.76175, 280.86246, 381.55844], dtype=float32)]"
clip19/frame99.png,"[array([745.00824, 288.70355, 781.8978 , 379.2266 ], dtype=float32)]"
clip19/frame76.png,"[array([224.9466 , 328.00635, 244.5665 , 379.2776 ], dtype=float32), array([681.86224, 301.2071 , 707.32385, 372.66537], dtype=float32)]"
clip19/frame62.png,"[array([255.98955, 340.82425, 273.5484 , 386.85233], dtype=float32)]"
clip19/frame7.png,"[array([569.9732 , 332.91193, 585.5843 , 375.48233], dtype=float32)]"
clip19/frame108.png,"[array([599.0851 , 323.66016, 623.69   , 394.05374], dtype=float32), array([141.42703, 320.2217 , 166.75272, 389.83435], dtype=float32)]"
clip19/frame24.png,"[array([586.3343 , 324.93057, 603.8759 , 372.99792], dtype=float32)]"
clip19/frame88.png,[]
clip19/frame82.png,"[array([697.5932 , 299.2688 , 725.9042 , 372.88834], dtype=float32)]"
clip19/frame117.png,"[array([617.7397 , 307.1288 , 650.676  , 395.65677], dtype=float32)]"
clip19/frame67.png,"[array([246.41496, 337.86426, 263.3603 , 385.28036], dtype=float32), array([661.89294, 313.7157 , 685.9228 , 378.24457], dtype=float32)]"
clip19/frame81.png,"[array([694.96906, 301.52643, 721.8478 , 372.8321 ], dtype=float32), array([216.61458, 324.83978, 236.96336, 379.43604], dtype=float32)]"
clip19/frame95.png,"[array([733.2447 , 295.2003 , 766.44507, 377.78357], dtype=float32), array([571.1658 , 325.48077, 591.8424 , 382.01047], dtype=float32)]"
clip19/frame52.png,"[array([270.94885, 336.73865, 287.12637, 379.79626], dtype=float32)]"
clip19/frame74.png,"[array([676.0247 , 300.3608 , 701.31946, 372.5625 ], dtype=float32), array([231.91618, 329.75427, 250.73257, 379.94754], dtype=float32)]"
clip19/frame133.png,"[array([316.7269 , 335.5871 , 334.42554, 388.17166], dtype=float32)]"
clip19/frame73.png,"[array([674.82166, 302.34683, 699.949  , 371.88776], dtype=float32), array([233.31459, 330.5798 , 252.0854 , 379.22153], dtype=float32)]"
clip19/frame132.png,"[array([317.89813, 335.51294, 335.61118, 388.34775], dtype=float32), array([672.9197 , 289.38947, 713.9124 , 399.8165 ], dtype=float32), array([642.9238, 308.6958, 666.7321, 376.9398], dtype=float32)]"
clip19/frame8.png,"[array([571.3065 , 334.48798, 586.673  , 376.39337], dtype=float32)]"
clip19/frame11.png,"[array([573.4829 , 332.9363 , 590.19727, 377.20175], dtype=float32)]"
clip19/frame112.png,[]
clip19/frame83.png,"[array([699.8455 , 298.9545 , 727.7359 , 374.38885], dtype=float32), array([210.619  , 324.71494, 232.98833, 380.39044], dtype=float32)]"
clip19/frame36.png,"[array([602.78876, 321.90512, 621.4344 , 373.0079 ], dtype=float32), array([292.16525, 338.7921 , 305.27072, 375.1783 ], dtype=float32)]"
clip19/frame50.png,"[array([273.44235, 336.44547, 290.01096, 378.82602], dtype=float32)]"
clip19/frame91.png,"[array([720.86847, 294.01868, 752.4847 , 377.4429 ], dtype=float32), array([190.25742, 326.01663, 211.89519, 386.58832], dtype=float32), array([498.64487, 344.03354, 507.35266, 366.5192 ], dtype=float32)]"
clip19/frame68.png,"[array([244.19144, 335.9955 , 261.5955 , 383.61798], dtype=float32), array([663.2174 , 310.87845, 688.09674, 376.1303 ], dtype=float32)]"
clip19/frame92.png,"[array([724.54614, 292.9466 , 755.627  , 376.9896 ], dtype=float32)]"
clip19/frame21.png,"[array([583.8363 , 328.10342, 600.75183, 373.4423 ], dtype=float32)]"
clip19/frame49.png,"[array([275.2633 , 336.02673, 291.70834, 378.1163 ], dtype=float32)]"
clip19/frame34.png,"[array([599.4527 , 322.0309 , 617.83636, 372.70105], dtype=float32)]"
clip19/frame29.png,"[array([592.8152 , 322.40024, 610.6389 , 371.77304], dtype=float32)]"
clip19/frame137.png,"[array([310.528  , 334.1347 , 329.31244, 388.76846], dtype=float32), array([664.2263 , 298.57404, 692.64484, 382.79227], dtype=float32), array([694.3081 , 277.5996 , 740.54333, 403.75327], dtype=float32)]"
