image_name,bboxs_coords
clip6/frame35.png,"[array([632.93677, 305.0545 , 660.3537 , 383.98438], dtype=float32), array([664.79425, 301.85385, 691.1779 , 375.4405 ], dtype=float32), array([527.0913 , 335.59845, 540.0166 , 370.24646], dtype=float32), array([724.7973 , 287.66006, 761.3803 , 380.9999 ], dtype=float32), array([540.0962 , 337.18756, 553.22797, 370.50302], dtype=float32)]"
clip6/frame30.png,"[array([685.8471 , 298.26135, 716.23816, 380.82318], dtype=float32), array([610.7481 , 313.59717, 634.3201 , 381.611  ], dtype=float32), array([639.9053 , 308.17908, 663.4997 , 375.47583], dtype=float32), array([525.6172 , 336.9307 , 537.258  , 368.49802], dtype=float32), array([536.7956 , 339.80017, 547.0145 , 367.35107], dtype=float32)]"
clip6/frame25.png,"[array([654.929  , 305.77255, 684.85187, 382.05887], dtype=float32), array([593.65155, 319.6625 , 615.1878 , 379.5864 ], dtype=float32), array([621.9775 , 316.21072, 642.41   , 373.6436 ], dtype=float32)]"
clip6/frame100.png,"[array([629.1144 , 307.94073, 655.432  , 378.5119 ], dtype=float32), array([616.9058 , 311.18353, 640.7697 , 379.65994], dtype=float32), array([579.137  , 327.59552, 593.56085, 367.5961 ], dtype=float32), array([702.92   , 294.5682 , 738.66364, 385.41272], dtype=float32)]"
clip6/frame118.png,"[array([692.38495, 285.86575, 725.1611 , 377.1052 ], dtype=float32), array([484.8205 , 339.34082, 493.77277, 361.71762], dtype=float32), array([134.77316, 334.81525, 143.61226, 360.80106], dtype=float32), array([821.58185, 248.71397, 853.5937 , 384.84058], dtype=float32), array([131.08604, 332.13336, 138.83595, 353.47574], dtype=float32)]"
clip6/frame96.png,"[array([617.7017 , 310.5732 , 643.77   , 376.22458], dtype=float32), array([605.6419 , 312.08252, 628.7742 , 377.7588 ], dtype=float32), array([572.5802 , 325.7197 , 587.17145, 366.4206 ], dtype=float32), array([678.11804, 299.77628, 714.14014, 386.00864], dtype=float32), array([476.16013, 340.76358, 484.6638 , 362.00284], dtype=float32)]"
clip6/frame89.png,"[array([563.3156 , 330.87262, 576.3252 , 364.41617], dtype=float32), array([600.45667, 312.63525, 625.3703 , 376.86093], dtype=float32)]"
clip6/frame71.png,"[array([540.26447, 332.12732, 552.1774 , 364.35544], dtype=float32), array([566.0929 , 323.7133 , 584.9002 , 372.71768], dtype=float32), array([552.0811 , 325.80048, 568.4297 , 370.88724], dtype=float32)]"
clip6/frame54.png,"[array([813.43005, 230.70964, 853.5937 , 379.14218], dtype=float32), array([544.3929 , 330.7918 , 559.9159 , 371.06543], dtype=float32), array([561.9533 , 329.4817 , 577.9265 , 372.26788], dtype=float32)]"
clip6/frame39.png,"[array([656.1505 , 294.5359 , 689.0771 , 384.61426], dtype=float32), array([762.29047, 265.1449 , 807.9575 , 381.54245], dtype=float32), array([542.54645, 335.80078, 555.0388 , 370.16498], dtype=float32), array([687.0126 , 294.25735, 716.3174 , 375.7116 ], dtype=float32), array([528.7353 , 335.00418, 542.968  , 371.47153], dtype=float32)]"
clip6/frame53.png,"[array([802.1673 , 240.94867, 851.4623 , 380.4054 ], dtype=float32), array([561.07996, 330.95166, 576.264  , 370.49313], dtype=float32), array([543.22656, 331.50024, 558.2925 , 370.45358], dtype=float32)]"
clip6/frame142.png,[]
clip6/frame119.png,"[array([696.7005 , 284.54022, 730.3743 , 375.91568], dtype=float32), array([677.3043 , 289.0789 , 711.56476, 381.13797], dtype=float32), array([485.1262 , 339.63245, 494.3453 , 362.47336], dtype=float32), array([133.36163, 335.0031 , 142.06134, 361.18942], dtype=float32)]"
clip6/frame87.png,"[array([559.5114 , 329.19934, 573.3402 , 364.60886], dtype=float32), array([596.39  , 313.4959, 620.1315, 377.2539], dtype=float32), array([582.37256, 318.12943, 605.7058 , 381.86603], dtype=float32), array([137.20177, 333.5632 , 147.41269, 361.1874 ], dtype=float32), array([129.95726, 337.4643 , 138.6942 , 361.01016], dtype=float32), array([646.41754, 311.0417 , 674.14026, 380.56232], dtype=float32)]"
clip6/frame144.png,"[array([492.49796, 339.70245, 502.9455 , 365.7833 ], dtype=float32)]"
clip6/frame18.png,"[array([574.27405, 322.16806, 593.5081 , 375.62943], dtype=float32), array([620.62036, 312.65   , 645.38666, 377.95627], dtype=float32), array([598.5744 , 319.93134, 618.86755, 373.84375], dtype=float32)]"
clip6/frame64.png,"[array([556.3659 , 326.69205, 574.2294 , 373.43973], dtype=float32)]"
clip6/frame56.png,"[array([545.4154 , 327.79623, 562.44196, 373.3734 ], dtype=float32), array([564.5203 , 328.55124, 580.64594, 371.90845], dtype=float32)]"
clip6/frame99.png,"[array([625.80133, 308.5814 , 652.6161 , 378.51016], dtype=float32), array([614.05347, 313.2622 , 637.4525 , 379.1536 ], dtype=float32), array([577.42926, 327.4885 , 592.0304 , 367.35077], dtype=float32), array([697.945  , 295.7346 , 732.60175, 387.63156], dtype=float32)]"
clip6/frame76.png,"[array([575.21625, 321.8723 , 594.5165 , 373.3477 ], dtype=float32), array([544.9541 , 330.1373 , 557.94727, 365.07538], dtype=float32), array([157.50917, 337.10727, 167.3319 , 363.0829 ], dtype=float32), array([147.87688, 335.86972, 157.44933, 361.49625], dtype=float32), array([670.5295 , 305.11246, 691.8347 , 362.06042], dtype=float32), array([561.6572 , 324.95596, 578.3171 , 370.43552], dtype=float32)]"
clip6/frame62.png,"[array([553.41315, 327.9283 , 570.631  , 373.75824], dtype=float32)]"
clip6/frame7.png,"[array([587.7872 , 323.48892, 607.44183, 374.80215], dtype=float32), array([552.1013 , 330.30942, 568.2764 , 372.18323], dtype=float32), array([572.8068 , 328.45895, 588.3188 , 369.12866], dtype=float32)]"
clip6/frame108.png,"[array([652.3787 , 298.94403, 681.76495, 378.18658], dtype=float32), array([642.49835, 304.9075 , 670.2434 , 380.74307], dtype=float32), array([745.23254, 278.5388 , 792.0234 , 396.38614], dtype=float32), array([481.18924, 340.2241 , 489.96732, 361.2323 ], dtype=float32), array([226.57301, 345.05615, 233.40623, 364.0909 ], dtype=float32), array([207.1541 , 344.66718, 214.80888, 364.0483 ], dtype=float32)]"
clip6/frame24.png,"[array([648.9503 , 307.95993, 678.7205 , 381.80402], dtype=float32), array([590.2333 , 319.76035, 611.7726 , 379.66486], dtype=float32), array([619.1535 , 318.42114, 638.7304 , 373.8998 ], dtype=float32)]"
clip6/frame88.png,"[array([560.4638 , 328.23947, 574.9397 , 364.2688 ], dtype=float32), array([583.7286 , 316.8656 , 608.99005, 384.98935], dtype=float32), array([597.98956, 312.61545, 622.00867, 377.00192], dtype=float32)]"
clip6/frame82.png,"[array([553.243  , 330.1662 , 566.0759 , 364.18378], dtype=float32), array([586.28174, 317.14798, 607.95575, 374.20724], dtype=float32), array([623.805  , 313.0998 , 649.5848 , 378.48715], dtype=float32), array([572.8842 , 322.8706 , 590.58813, 369.69644], dtype=float32)]"
clip6/frame117.png,"[array([814.11957, 251.89148, 853.5937 , 385.7801 ], dtype=float32), array([688.9927 , 288.49008, 721.03534, 378.43927], dtype=float32), array([484.31897, 338.88187, 493.62543, 362.38037], dtype=float32), array([671.3049 , 292.97784, 703.61957, 381.75208], dtype=float32), array([132.18108, 331.94153, 140.02623, 353.23218], dtype=float32)]"
